Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,34135
Total,34135

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
24/06/2019,18:30,thbs,CustomerBillManagement_V1_0.customerBill,7,88,112,102
24/06/2019,18:30,thbs,GeographicSiteManagement_V1_0.geographicSite,5,546,857,653
24/06/2019,18:30,thbs,ManageOrderShipment_V1_0.createShipment,10,1057,1066,1061
24/06/2019,18:30,thbs,NumberPortability_V1_0.portIn,12,136,194,154
24/06/2019,18:30,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,45,207,2069,301
24/06/2019,18:30,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,128,215,1995,461
24/06/2019,18:30,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,277,177,5186,313
24/06/2019,18:30,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,10,220,434,287
24/06/2019,18:30,thbs,ProductOrderingManagement_V1_0.createOrder,12,86,1859,247
24/06/2019,18:30,thbs,ProductOrderingManagement_V1_0.getOrder,1407,140,5194,279
24/06/2019,18:30,thbs,ProductOrderingManagement_V1_0.modifyOrder,25,170,613,268
24/06/2019,18:30,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,2615,1039,8795,2225
24/06/2019,18:30,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,56,407,803,539
24/06/2019,18:30,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,81,1348,7007,2317
24/06/2019,18:30,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,13,1527,2909,2160
24/06/2019,18:30,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,9,1632,3117,2471
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.changeStatus,5,121,529,228
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.getAccount,103,448,5028,749
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.getContact,1193,816,8057,1904
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.getSubscription,89,292,952,422
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.setContact,659,113,4512,203
24/06/2019,18:30,thbs,UsageConsumption_V1_0_Stubs.usageConsumptionReport,44,159,396,195
24/06/2019,18:30,three,ManagePrepaidBalance_1_0.lendMe,14,891,1308,1086
24/06/2019,18:45,SFDC,AccountManagement_V1_0.createAccount,9,262,701,451
24/06/2019,18:45,THBS,CheckNumber_V1_0.checkNumber,21,123,368,198
24/06/2019,18:45,THBS,Communication_V1_0.notifyCustomer,402,1034,2079,1078
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,24,1098,1126,1107
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,9,1068,1375,1117
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.depositToCard,9,917,933,923
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.merchantSale,11,776,796,785
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.validateCard,8,1880,1948,1894
24/06/2019,18:45,THBS,ProductOfferingQualification_V1_0_Stubs.checkProductOfferingQualification,3,162,190,178
24/06/2019,18:45,THBS,ProductOfferingQualification_V1_0_Stubs.getProductOfferingQualification,37,160,5465,893
24/06/2019,18:45,THBS,WirelineManagement_V1_0.changeSubscriber,4,178,352,235
24/06/2019,18:45,THBS,WirelineManagement_V1_0.createMemo,2,118,144,131
24/06/2019,18:45,THBS,WirelineManagement_V1_0.lineCapabilities,2,1209,1227,1218
24/06/2019,18:45,THBS,WirelineManagement_V1_0.lineOrderStatus,2,1247,1254,1250
24/06/2019,18:45,THBS,WirelineManagement_V1_0.orderFulfillment,11,163,355,193
24/06/2019,18:45,THBS,WirelineManagement_V1_0.updateSubscriberDetails,6,165,360,236
24/06/2019,18:45,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,99,167,1668,366
24/06/2019,18:45,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,78,455,4573,825
24/06/2019,18:45,UNKNOWN,ManageAddOn_1_0.addAddOn_2,5,1222,1997,1560
24/06/2019,18:45,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,6,1068,3166,1470
24/06/2019,18:45,UNKNOWN,ManageAddOn_1_0.removeAddOn_2,5,374,531,450
24/06/2019,18:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,5,209,301,246
24/06/2019,18:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,6,165,442,238
24/06/2019,18:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,3,87,265,196
24/06/2019,18:45,WorldPay,WorldPayNotification_V1_0.notify,46,22,35,26
24/06/2019,18:45,crm,PaymentManagement_V1_0.getOrderKey,73,740,861,749
24/06/2019,18:45,crm,PaymentManagement_V1_0.payment,94,1054,1120,1063
24/06/2019,18:45,crm,PaymentManagement_V1_0.refund,7,60,1056,399
24/06/2019,18:45,nokia,ManageHandsetDetails_1_0_Stubs.trigger,105,109,3833,258
24/06/2019,18:45,soaag,ABOXManagement_V1_0.changeStatus,6,137,905,329
24/06/2019,18:45,soaag,AmountCharging_1_0.chargeAmount,74,227,476,276
24/06/2019,18:45,soaag,AmountCharging_1_0.refundAmount,12,170,882,261
24/06/2019,18:45,soaag,BalanceManagement_1_0.balanceTopUp,631,222,1598,283
24/06/2019,18:45,soaag,BillPaymentManagement_V1_0.billPayment,5,174,1233,598
24/06/2019,18:45,soaag,CreditVettingFraud_V1_0.cvfEligibityCheck,84,667,1649,694
24/06/2019,18:45,soaag,CreditVettingFraud_V1_0.cvfEligibityStatus,125,177,4659,434
24/06/2019,18:45,soaag,CreditVettingFraud_V1_0.updateCreditDetails,12,38,125,55
24/06/2019,18:45,soaag,CustomerCreation_V1_0.createAccount,1,982,982,982
24/06/2019,18:45,soaag,IDMManagement_V1_0.getContacts,122,1654,8187,3072
24/06/2019,18:45,soaag,IDMManagement_V1_0.login,1027,138,4393,289
24/06/2019,18:45,soaag,ManageTopUp_1_0.getCurrentBalance_1,199,97,317,122
24/06/2019,18:45,soaag,ManageTopUp_1_0.getTopUpHistory_1,221,356,723,426
24/06/2019,18:45,soaag,ManageTopUp_1_0.topUp_2,239,151,2395,305
24/06/2019,18:45,soaag,ManageUpgrade_1_0.getUpgradeEligibility,22,111,4622,551
24/06/2019,18:45,soaag,PaymentManagement_V1_0.getTokenizedCard,4,340,478,402
24/06/2019,18:45,soaag,PaymentManagement_V1_0.validateBankAccount,4,76,212,116
24/06/2019,18:45,soaag,ReserveAmountCharging_1_0.chargeReservation,8,196,304,220
24/06/2019,18:45,soaag,ReserveAmountCharging_1_0.releaseReservation,9,77,162,99
24/06/2019,18:45,soaag,ReserveAmountCharging_1_0.reserveAmount,10,155,180,170
24/06/2019,18:45,thbs,AccountManagement_V1_0.getAccount,102,346,3970,654
24/06/2019,18:45,thbs,AccountManagement_V1_0.getContacts,66,229,1210,443
24/06/2019,18:45,thbs,BillingManagement_V1_0.billingAccount,5,99,143,120
24/06/2019,18:45,thbs,ContactManagement_V1_0.createContact,80,115,3748,313
24/06/2019,18:45,thbs,ContactManagement_V1_0.getContact,6036,111,5511,219
24/06/2019,18:45,thbs,ContactManagement_V1_0.updateContact,10,117,2289,383
24/06/2019,18:45,thbs,CustomerBillManagement_V1_0.customerBill,7,83,237,159
24/06/2019,18:45,thbs,GeographicSiteManagement_V1_0.geographicSite,3,537,777,659
24/06/2019,18:45,thbs,ManageOrderShipment_V1_0.createShipment,11,1053,1084,1065
24/06/2019,18:45,thbs,NumberPortability_V1_0.portIn,10,128,1422,272
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,48,193,4627,448
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,111,208,3561,464
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,257,164,4882,369
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,11,224,713,325
24/06/2019,18:45,thbs,ProductOrderingManagement_V1_0.createOrder,5,83,309,138
24/06/2019,18:45,thbs,ProductOrderingManagement_V1_0.getOrder,1280,138,5601,309
24/06/2019,18:45,thbs,ProductOrderingManagement_V1_0.modifyOrder,34,159,3991,454
24/06/2019,18:45,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,2270,1040,8616,2296
24/06/2019,18:45,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,51,389,1743,562
24/06/2019,18:45,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,84,1212,7438,2611
24/06/2019,18:45,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,13,1845,63613,7410
24/06/2019,18:45,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,8,1834,4350,2671
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.changeStatus,6,133,436,238
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.getAccount,114,444,22906,982
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.getContact,1069,788,7604,1944
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.getSubscription,72,297,4626,553
24/06/2019,18:45,thbs,SubscriptionManagement_V1_0.setContact,589,107,5297,245
24/06/2019,18:45,thbs,UsageConsumption_V1_0_Stubs.usageConsumptionReport,36,176,362,197
24/06/2019,18:45,three,ManagePrepaidBalance_1_0.lendMe,11,905,1419,1009

Service Name,Cache hits,Cache misses,%ge of hit 

Date,Time,Service,Error,Count
24/06/2019,18:30,OrderManagement_V1_0.updateOrderDetails,ordermanagement-48-2502-F,14
24/06/2019,18:45,OrderManagement_V1_0.updateOrderDetails,ordermanagement-48-2502-F,13
