Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,142913
Total,142913

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
01/07/2019,05:00,THBS,SubscriptionManagement_V1_0.getContact,1,2421,2421,2421
01/07/2019,05:15,THBS,Communication_V1_0.notifyCustomer,2,1116,1149,1132
01/07/2019,05:15,oxygen8,Charge_1_0.directDebit,3,534,1456,1141
01/07/2019,05:15,test111,BalanceManagement_1_0.balance,4,574,603,591
01/07/2019,05:15,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,2,3180,3356,3268
01/07/2019,05:15,test111,O2IE_ManageCheckPoint_1_0.getCustomerIdentityDetails_1,1,45,45,45
01/07/2019,05:15,thbs,BillingManagement_V1_0.billingAccount,3,643,679,666
01/07/2019,05:15,thbs,OrderManagement_V1_0.updateOrderDetails,1,3201,3201,3201
01/07/2019,05:15,thbs,ProductOrderingManagement_V1_0.getOrder,3,2822,3007,2941
01/07/2019,05:15,thbs,ProductOrderingManagement_V1_0.modifyOrder,3,4616,4974,4802
01/07/2019,05:15,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,2,5333,5398,5366
01/07/2019,05:15,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,3,5495,5885,5688
01/07/2019,05:15,thbs,SubscriptionManagement_V1_0.changeStatus,1,1213,1213,1213
01/07/2019,05:15,worldPay,WorldPayNotification_V1_0.notify,3,155,173,165
01/07/2019,05:45,THBS,Communication_V1_0.notifyCustomer,1,1102,1102,1102
01/07/2019,05:45,test111,BalanceManagement_1_0.balance,1,574,574,574
01/07/2019,05:45,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,1,3207,3207,3207
01/07/2019,05:45,test111,O2IE_ManageCheckPoint_1_0.getCustomerIdentityDetails_1,1,58,58,58
01/07/2019,05:45,thbs,BillingManagement_V1_0.billingAccount,1,663,663,663
01/07/2019,05:45,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,1,5156,5156,5156
01/07/2019,06:00,THBS,CheckNumber_V1_0.checkNumber,2,699,768,734
01/07/2019,06:00,THBS,Communication_V1_0.notifyCustomer,4,1089,1131,1110
01/07/2019,06:00,oxygen8,Charge_1_0.directDebit,3,540,7828,2981
