Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,208553
Total,208553

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
24/06/2019,08:15,SFDC,AccountManagement_V1_0.createAccount,1,722,722,722
24/06/2019,10:00,SFDC,AccountManagement_V1_0.createAccount,1,322,322,322
24/06/2019,10:45,thbs,ProductOrderingManagement_V1_0.modifyOrder,1,4645,4645,4645
24/06/2019,11:15,worldPay,WorldPayNotification_V1_0.notify,3,525,1694,1249
24/06/2019,12:15,SFDC,AccountManagement_V1_0.createAccount,3,303,9178,3262
24/06/2019,12:15,THBS,CheckNumber_V1_0.checkNumber,2,17063,20655,18859
24/06/2019,12:15,THBS,Communication_V1_0.notifyCustomer,2,1057,1059,1058
24/06/2019,12:15,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,2,1166,1714,1440
24/06/2019,12:15,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,2,1209,1247,1228
24/06/2019,12:15,THBS,ManagePrepaidCard_V1_0.depositToCard,3,1004,1665,1360
24/06/2019,12:15,THBS,ManagePrepaidCard_V1_0.merchantSale,2,875,1468,1172
24/06/2019,12:15,THBS,ManagePrepaidCard_V1_0.validateCard,2,1902,2968,2435
24/06/2019,12:15,THBS,ProductOfferingQualification_V1_0_Stubs.checkProductOfferingQualification,2,3149,3405,3277
24/06/2019,12:15,THBS,ProductOfferingQualification_V1_0_Stubs.getProductOfferingQualification,2,5220,8340,6780
24/06/2019,12:15,THBS,WirelineManagement_V1_0.changeContract,2,4170,4264,4217
24/06/2019,12:15,THBS,WirelineManagement_V1_0.changeSubscriber,2,5236,9714,7475
24/06/2019,12:15,THBS,WirelineManagement_V1_0.createMemo,1,874,874,874
24/06/2019,12:15,THBS,WirelineManagement_V1_0.lineCapabilities,2,1237,1649,1443
24/06/2019,12:15,THBS,WirelineManagement_V1_0.lineOrderStatus,4,1270,1696,1440
24/06/2019,12:15,THBS,WirelineManagement_V1_0.orderFulfillment,2,5177,5425,5301
24/06/2019,12:15,THBS,WirelineManagement_V1_0.updateSubscriberDetails,4,4269,9685,5702
24/06/2019,12:15,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,3,13831,13967,13906
24/06/2019,12:15,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,4,3129,9698,5868
24/06/2019,12:15,UNKNOWN,ManageAddOn_1_0.addAddOn_2,2,27373,28689,28031
24/06/2019,12:15,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,3,15512,24200,18419
24/06/2019,12:15,UNKNOWN,ManageAddOn_1_0.removeAddOn_2,1,23487,23487,23487
24/06/2019,12:15,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,3,15404,23010,20279
24/06/2019,12:15,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,3,1232,7272,3348
24/06/2019,12:15,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,2,48,820,434
24/06/2019,12:15,WorldPay,WorldPayNotification_V1_0.notify,3,23,47,32
24/06/2019,12:15,crm,PaymentManagement_V1_0.getOrderKey,1,747,747,747
24/06/2019,12:15,crm,PaymentManagement_V1_0.payment,3,1060,1066,1062
24/06/2019,12:15,crm,PaymentManagement_V1_0.refund,4,1043,1078,1058
24/06/2019,12:15,nokia,ManageHandsetDetails_1_0_Stubs.trigger,3,164,563,318
24/06/2019,12:15,soaag,ABOXManagement_V1_0.changeStatus,4,1448,1519,1474
24/06/2019,12:15,soaag,AmountCharging_1_0.chargeAmount,1,872,872,872
24/06/2019,12:15,soaag,BalanceManagement_1_0.balanceTopUp,4,1570,5242,2798
24/06/2019,12:15,soaag,BillPaymentManagement_V1_0.billPayment,5,2264,5964,3394
24/06/2019,12:15,soaag,CreditVettingFraud_V1_0.cvfEligibityCheck,2,967,1130,1048
24/06/2019,12:15,soaag,CreditVettingFraud_V1_0.cvfEligibityStatus,2,3640,8343,5992
24/06/2019,12:15,soaag,CreditVettingFraud_V1_0.updateCreditDetails,3,1218,6839,3123
24/06/2019,12:15,soaag,CustomerCreation_V1_0.createAccount,2,981,1012,996
24/06/2019,12:15,soaag,IDMManagement_V1_0.getContacts,3,10698,37875,28720
24/06/2019,12:15,soaag,IDMManagement_V1_0.login,3,442,883,648
24/06/2019,12:15,soaag,ManageTopUp_1_0.getCurrentBalance_1,4,694,2089,1224
24/06/2019,12:15,soaag,ManageTopUp_1_0.getTopUpHistory_1,3,874,946,902
24/06/2019,12:15,soaag,ManageTopUp_1_0.topUp_2,4,1076,8528,3362
24/06/2019,12:15,soaag,ManageUpgrade_1_0.getUpgradeEligibility,1,3351,3351,3351
24/06/2019,12:15,soaag,PaymentManagement_V1_0.getTokenizedCard,3,1092,1517,1270
24/06/2019,12:15,soaag,PaymentManagement_V1_0.validateBankAccount,2,744,831,788
24/06/2019,12:15,thbs,AccountManagement_V1_0.getAccount,1,3721,3721,3721
24/06/2019,12:15,thbs,AccountManagement_V1_0.getContacts,4,762,9462,2974
24/06/2019,12:15,thbs,BillingManagement_V1_0.billingAccount,2,603,629,616
24/06/2019,12:15,thbs,ContactManagement_V1_0.createContact,3,1198,1283,1254
24/06/2019,12:15,thbs,ContactManagement_V1_0.getContact,1,1216,1216,1216
24/06/2019,12:15,thbs,ContactManagement_V1_0.updateContact,2,1703,1733,1718
24/06/2019,12:15,thbs,CustomerBillManagement_V1_0.customerBill,4,1131,2207,1617
24/06/2019,12:15,thbs,GeographicSiteManagement_V1_0.geographicSite,2,7830,11265,9548
24/06/2019,12:15,thbs,ManageOrderShipment_V1_0.createShipment,3,1360,7137,3375
24/06/2019,12:15,thbs,NumberPortability_V1_0.portIn,1,2861,2861,2861
24/06/2019,12:15,thbs,OrderManagement_V1_0.updateOrderDetails,3,2073,2090,2083
24/06/2019,12:15,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,4,3234,8091,4624
24/06/2019,12:15,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,4,797,1596,1370
24/06/2019,12:15,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,3,3657,8146,5208
24/06/2019,12:15,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,2,715,818,766
24/06/2019,12:15,thbs,ProductOrderingManagement_V1_0.createOrder,2,179,830,504
24/06/2019,12:15,thbs,ProductOrderingManagement_V1_0.getOrder,2,2776,2873,2824
24/06/2019,12:15,thbs,ProductOrderingManagement_V1_0.modifyOrder,13,4618,6216,5496
24/06/2019,12:15,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,3,5332,8194,7215
24/06/2019,12:15,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,2,33557,34934,34246
24/06/2019,12:15,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,4,9762,32848,17243
24/06/2019,12:15,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,4,6045,34664,19048
24/06/2019,12:15,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,3,20412,34540,29029
24/06/2019,12:15,thbs,SubscriptionManagement_V1_0.changeStatus,3,1256,2131,1643
24/06/2019,12:15,thbs,SubscriptionManagement_V1_0.getAccount,2,4547,4955,4751
24/06/2019,12:15,thbs,SubscriptionManagement_V1_0.getContact,4,3523,5319,4162
24/06/2019,12:15,thbs,SubscriptionManagement_V1_0.setContact,2,545,1334,940
24/06/2019,12:15,thbs,UsageConsumption_V1_0_Stubs.usageConsumptionReport,2,718,721,720
24/06/2019,12:15,three,ManagePrepaidBalance_1_0.lendMe,1,24930,24930,24930
24/06/2019,12:30,soaag,AmountCharging_1_0.chargeAmount,1,234,234,234
24/06/2019,12:45,soaag,AmountCharging_1_0.chargeAmount,2,227,231,229
24/06/2019,14:30,soaag,AmountCharging_1_0.chargeAmount,1,2826,2826,2826
24/06/2019,14:30,soaag,ReserveAmountCharging_1_0.reserveAmount,400,325,2796,401
24/06/2019,14:30,thbs,ProductOrderingManagement_V1_0.getOrder,1,2790,2790,2790
24/06/2019,15:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,3,8002,18755,11750
24/06/2019,15:30,WorldPay,WorldPayNotification_V1_0.notify,7,37,3167,504
24/06/2019,15:30,nokia,ManageHandsetDetails_1_0_Stubs.trigger,2,15521,19648,17584
24/06/2019,15:30,soaag,CreditVettingFraud_V1_0.updateCreditDetails,2,10898,15209,13054
24/06/2019,15:30,soaag,ManageUpgrade_1_0.getUpgradeEligibility,4,30077,295893,211701
24/06/2019,15:30,soaag,PaymentManagement_V1_0.validateBankAccount,1,21446,21446,21446
24/06/2019,15:30,thbs,ProductOrderingManagement_V1_0.createOrder,5,144,7593,2465
24/06/2019,15:45,SFDC,AccountManagement_V1_0.createAccount,11,579,31755,5775
24/06/2019,15:45,THBS,CheckNumber_V1_0.checkNumber,12,278,28691,5602
24/06/2019,15:45,THBS,Communication_V1_0.notifyCustomer,6,1141,1930,1322
24/06/2019,15:45,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,10,1185,9172,2153
24/06/2019,15:45,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,11,1105,9148,2692
24/06/2019,15:45,THBS,ManagePrepaidCard_V1_0.depositToCard,8,969,1105,1013
24/06/2019,15:45,THBS,ManagePrepaidCard_V1_0.merchantSale,12,839,8734,2061
24/06/2019,15:45,THBS,ManagePrepaidCard_V1_0.validateCard,12,1942,10746,4171
24/06/2019,15:45,THBS,ProductOfferingQualification_V1_0_Stubs.checkProductOfferingQualification,8,331,8016,1730
24/06/2019,15:45,THBS,ProductOfferingQualification_V1_0_Stubs.getProductOfferingQualification,11,441,32301,6857
24/06/2019,15:45,THBS,WirelineManagement_V1_0.changeContract,7,386,27187,6393
24/06/2019,15:45,THBS,WirelineManagement_V1_0.changeSubscriber,11,303,27671,5359
24/06/2019,15:45,THBS,WirelineManagement_V1_0.createMemo,11,199,24217,6019
24/06/2019,15:45,THBS,WirelineManagement_V1_0.lineCapabilities,12,1224,13538,3939
24/06/2019,15:45,THBS,WirelineManagement_V1_0.lineOrderStatus,6,1380,13660,3473
24/06/2019,15:45,THBS,WirelineManagement_V1_0.orderFulfillment,10,262,25593,4812
24/06/2019,15:45,THBS,WirelineManagement_V1_0.updateSubscriberDetails,11,404,27824,8351
24/06/2019,15:45,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,8,274,28003,4009
24/06/2019,15:45,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,11,952,19356,3365
24/06/2019,15:45,UNKNOWN,ManageAddOn_1_0.addAddOn_2,9,1792,31181,13997
24/06/2019,15:45,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,9,1365,31996,8407
24/06/2019,15:45,UNKNOWN,ManageAddOn_1_0.removeAddOn_2,12,696,27899,7073
24/06/2019,15:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,7,272,7872,1573
24/06/2019,15:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,12,259,25303,7742
24/06/2019,15:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,10,75,23637,4413
24/06/2019,15:45,WorldPay,WorldPayNotification_V1_0.notify,9,39,71,50
24/06/2019,15:45,crm,PaymentManagement_V1_0.getOrderKey,8,802,9092,3534
24/06/2019,15:45,crm,PaymentManagement_V1_0.payment,12,1078,9742,2630
24/06/2019,15:45,crm,PaymentManagement_V1_0.refund,11,149,24445,3777
24/06/2019,15:45,nokia,ManageHandsetDetails_1_0_Stubs.trigger,9,213,24073,2996
24/06/2019,15:45,soaag,ABOXManagement_V1_0.changeStatus,9,288,28374,6600
24/06/2019,15:45,soaag,BalanceManagement_1_0.balanceTopUp,11,440,9906,2266
24/06/2019,15:45,soaag,BillPaymentManagement_V1_0.billPayment,16,297,27305,7343
24/06/2019,15:45,soaag,CreditVettingFraud_V1_0.cvfEligibityCheck,14,709,8646,1911
24/06/2019,15:45,soaag,CreditVettingFraud_V1_0.cvfEligibityStatus,12,245,28454,4135
24/06/2019,15:45,soaag,CreditVettingFraud_V1_0.updateCreditDetails,13,82,25088,5903
24/06/2019,15:45,soaag,CustomerCreation_V1_0.createAccount,13,1045,9349,3383
24/06/2019,15:45,soaag,IDMManagement_V1_0.getContacts,11,2290,39851,12560
24/06/2019,15:45,soaag,IDMManagement_V1_0.login,12,303,28435,6357
24/06/2019,15:45,soaag,ManageTopUp_1_0.getCurrentBalance_1,9,136,9607,2345
24/06/2019,15:45,soaag,ManageTopUp_1_0.getTopUpHistory_1,9,460,604,509
24/06/2019,15:45,soaag,ManageTopUp_1_0.topUpBillContract_1,12,725,13675,2764
24/06/2019,15:45,soaag,ManageTopUp_1_0.topUp_2,6,442,8996,3265
24/06/2019,15:45,soaag,ManageUpgrade_1_0.getUpgradeEligibility,7,250,27589,8165
24/06/2019,15:45,soaag,PaymentManagement_V1_0.getTokenizedCard,11,569,33356,6541
24/06/2019,15:45,soaag,PaymentManagement_V1_0.validateBankAccount,10,155,24583,7807
24/06/2019,15:45,thbs,AccountManagement_V1_0.getAccount,8,774,2473,1593
24/06/2019,15:45,thbs,AccountManagement_V1_0.getContacts,12,468,32574,5811
24/06/2019,15:45,thbs,BillingManagement_V1_0.billingAccount,7,151,7706,1257
24/06/2019,15:45,thbs,ContactManagement_V1_0.createContact,10,281,26985,7442
24/06/2019,15:45,thbs,ContactManagement_V1_0.getContact,9,269,27368,6236
24/06/2019,15:45,thbs,ContactManagement_V1_0.updateContact,10,225,27673,5502
24/06/2019,15:45,thbs,CustomerBillManagement_V1_0.customerBill,12,140,24822,7548
24/06/2019,15:45,thbs,GeographicSiteManagement_V1_0.geographicSite,9,939,20356,3693
24/06/2019,15:45,thbs,ManageOrderShipment_V1_0.createShipment,14,1100,9566,2303
24/06/2019,15:45,thbs,NumberPortability_V1_0.portIn,7,215,1214,485
24/06/2019,15:45,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,10,358,27209,4987
24/06/2019,15:45,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,18,307,27321,6068
24/06/2019,15:45,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,11,316,28248,10392
24/06/2019,15:45,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,9,309,1589,689
24/06/2019,15:45,thbs,ProductOrderingManagement_V1_0.createOrder,12,137,2785,533
24/06/2019,15:45,thbs,ProductOrderingManagement_V1_0.getOrder,6,516,2078,1332
24/06/2019,15:45,thbs,ProductOrderingManagement_V1_0.modifyOrder,48,256,29227,6725
24/06/2019,15:45,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,12,1822,34200,10244
24/06/2019,15:45,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,7,1752,37503,14934
24/06/2019,15:45,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,8,1709,37128,16606
24/06/2019,15:45,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,14,1859,36411,9804
24/06/2019,15:45,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,11,2865,31413,9414
24/06/2019,15:45,thbs,SubscriptionManagement_V1_0.changeStatus,14,229,25501,5404
24/06/2019,15:45,thbs,SubscriptionManagement_V1_0.getAccount,9,963,30964,6790
24/06/2019,15:45,thbs,SubscriptionManagement_V1_0.getContact,7,1200,17515,3980
24/06/2019,15:45,thbs,SubscriptionManagement_V1_0.getSubscription,10,556,29506,6490
24/06/2019,15:45,thbs,SubscriptionManagement_V1_0.setContact,12,210,27763,5116
24/06/2019,15:45,thbs,UsageConsumption_V1_0_Stubs.usageConsumptionReport,8,274,8277,1368
24/06/2019,15:45,three,ManagePrepaidBalance_1_0.lendMe,11,1455,31237,7101
24/06/2019,16:00,SFDC,AccountManagement_V1_0.createAccount,25,391,6396,1470
24/06/2019,16:00,THBS,CheckNumber_V1_0.checkNumber,28,224,30886,2497
24/06/2019,16:00,THBS,Communication_V1_0.notifyCustomer,24,1117,1344,1177
24/06/2019,16:00,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,28,1108,3389,1326
24/06/2019,16:00,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,22,1074,1399,1130
24/06/2019,16:00,THBS,ManagePrepaidCard_V1_0.depositToCard,22,929,2274,1045
24/06/2019,16:00,THBS,ManagePrepaidCard_V1_0.merchantSale,30,791,1199,844
24/06/2019,16:00,THBS,ManagePrepaidCard_V1_0.validateCard,26,1895,5459,2188
24/06/2019,16:00,THBS,ProductOfferingQualification_V1_0_Stubs.checkProductOfferingQualification,26,223,6259,1396
24/06/2019,16:00,THBS,ProductOfferingQualification_V1_0_Stubs.getProductOfferingQualification,25,200,5058,1759
24/06/2019,16:00,THBS,WirelineManagement_V1_0.changeContract,22,252,4331,1228
24/06/2019,16:00,THBS,WirelineManagement_V1_0.changeSubscriber,28,259,6045,1249
24/06/2019,16:00,THBS,WirelineManagement_V1_0.createMemo,23,167,5053,602
24/06/2019,16:00,THBS,WirelineManagement_V1_0.lineCapabilities,22,1214,5206,1788
24/06/2019,16:00,THBS,WirelineManagement_V1_0.lineOrderStatus,30,1260,3137,1574
24/06/2019,16:00,THBS,WirelineManagement_V1_0.orderFulfillment,17,264,5608,1336
