Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,117170
Total,117170

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
28/06/2019,07:00,WorldPay,WorldPayNotification_V1_0.notify,1,432359,432359,432359
28/06/2019,07:15,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,1,7875,7875,7875
28/06/2019,08:00,test111,SubscriptionManagement_V1_0.getSubscription,1,385,385,385
28/06/2019,08:00,thbs,SubscriptionManagement_V1_0.getSubscription,1,408,408,408
28/06/2019,08:15,thbs,SubscriptionManagement_V1_0.getSubscription,1,459,459,459
28/06/2019,08:30,THBS,AccountManagement_V1_0.getContacts,1,347,347,347
28/06/2019,08:30,thbs,AccountManagement_V1_0.getAccount,1,834,834,834
28/06/2019,08:30,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,1,5993,5993,5993
28/06/2019,10:00,test111,BalanceManagement_1_0.balance,34,39,818,80
28/06/2019,10:00,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,1,3598,3598,3598
28/06/2019,10:30,THBS,Communication_V1_0.notifyCustomer,36,1078,1148,1099
28/06/2019,10:30,test111,BalanceManagement_1_0.balance,715,38,106,43
28/06/2019,10:30,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,12,3248,3395,3281
28/06/2019,10:30,thbs,ProductOrderingManagement_V1_0.getOrder,16,238,281,260
28/06/2019,10:30,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,34,1017,4516,1261
28/06/2019,10:30,thbs,SubscriptionManagement_V1_0.getSubscription,40,349,1767,421
28/06/2019,10:45,THBS,Communication_V1_0.notifyCustomer,46,1073,1112,1086
28/06/2019,10:45,test111,BalanceManagement_1_0.balance,300,38,74,42
28/06/2019,10:45,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,5,3251,3285,3269
28/06/2019,10:45,thbs,ProductOrderingManagement_V1_0.getOrder,5,244,269,257
28/06/2019,10:45,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,17,1021,1234,1075
28/06/2019,10:45,thbs,SubscriptionManagement_V1_0.getSubscription,55,342,392,365
28/06/2019,11:00,thbs,SubscriptionManagement_V1_0.getSubscription,14,349,1632,461
28/06/2019,11:15,thbs,SubscriptionManagement_V1_0.getSubscription,4,353,364,359
28/06/2019,11:30,test111,O2IE_ManageCheckPoint_1_0.getCustomerIdentityDetails_1,1,54,54,54
28/06/2019,11:45,THBS,Communication_V1_0.notifyCustomer,26,1075,1117,1084
28/06/2019,11:45,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,1,3538,3538,3538
28/06/2019,11:45,test111,BalanceManagement_1_0.balance,283,38,54,42
28/06/2019,11:45,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,9,3217,3320,3259
28/06/2019,11:45,thbs,ProductOrderingManagement_V1_0.getOrder,5,246,267,256
28/06/2019,11:45,thbs,SubscriptionManagement_V1_0.getSubscription,17,350,372,362
28/06/2019,12:00,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,2,3310,3315,3312
28/06/2019,12:00,oxygen8,Charge_1_0.directDebit,1,3493,3493,3493
28/06/2019,12:15,WorldPay,WorldPayNotification_V1_0.notify,1,2726,2726,2726
28/06/2019,12:30,THBS,Communication_V1_0.notifyCustomer,1,1107,1107,1107
28/06/2019,12:30,WorldPay,WorldPayNotification_V1_0.notify,1,383833,383833,383833
28/06/2019,12:30,oxygen8,Charge_1_0.directDebit,1,2056,2056,2056
28/06/2019,12:30,soaag,PaymentManagement_V1_0.validateBankAccount,1,655,655,655
28/06/2019,12:30,test111,O2IE_ManageCheckPoint_1_0.getCustomerIdentityDetails_1,1,70,70,70
28/06/2019,12:30,thbs,ProductOrderingManagement_V1_0.getOrder,1,273,273,273
28/06/2019,12:30,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,4,4382,7954,5342
28/06/2019,12:30,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,3,2860,6622,4117
28/06/2019,12:30,thbs,SubscriptionManagement_V1_0.getSubscription,1,2559,2559,2559
28/06/2019,12:45,THBS,AccountManagement_V1_0.getContacts,1,1778,1778,1778
28/06/2019,12:45,THBS,SubscriptionManagement_V1_0.getContact,2,1839,1981,1910
28/06/2019,12:45,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,8,4345,4470,4397
28/06/2019,12:45,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,9,2851,5873,3243
28/06/2019,12:45,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,1,6510,6510,6510
28/06/2019,13:00,SFDC,AccountManagement_V1_0.createAccount,1,1844,1844,1844
28/06/2019,13:00,THBS,CheckNumber_V1_0.checkNumber,1,1571,1571,1571
28/06/2019,13:00,THBS,Communication_V1_0.notifyCustomer,1,1142,1142,1142
28/06/2019,13:00,test111,AmountCharging_1_0.chargeAmount,1,963,963,963
28/06/2019,13:00,test111,BalanceManagement_1_0.balance,1,546,546,546
28/06/2019,13:00,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,1,3274,3274,3274
28/06/2019,13:00,thbs,BillingManagement_V1_0.billingAccount,1,652,652,652
28/06/2019,13:00,thbs,OrderManagement_V1_0.updateOrderDetails,1,3305,3305,3305
28/06/2019,13:00,thbs,ProductOrderingManagement_V1_0.getOrder,1,261,261,261
28/06/2019,14:00,THBS,Communication_V1_0.notifyCustomer,1,5618,5618,5618
28/06/2019,14:00,test111,BalanceManagement_1_0.balance,2,732,4082,2407
28/06/2019,14:00,thbs,ProductOrderingManagement_V1_0.getOrder,2,4922,10254,7588
28/06/2019,14:00,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,1,18570,18570,18570
28/06/2019,14:15,SFDC,AccountManagement_V1_0.createAccount,11,817,25263,12767
28/06/2019,14:15,THBS,Communication_V1_0.notifyCustomer,7,1118,2577,1772
28/06/2019,14:15,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,1,1724,1724,1724
28/06/2019,14:15,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,1,4971,4971,4971
28/06/2019,14:15,THBS,ManagePrepaidCard_V1_0.validateCard,1,9490,9490,9490
28/06/2019,14:15,THBS,ProductOfferingQualification_V1_0_Stubs.getProductOfferingQualification,1,12259,12259,12259
28/06/2019,14:15,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,1,26815,26815,26815
28/06/2019,14:15,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,1,1437,1437,1437
28/06/2019,14:15,soaag,CustomerCreation_V1_0.createAccount,11,984,3825,1663
28/06/2019,14:15,soaag,ManageTopUp_1_0.topUpBillContract_1,1,34459,34459,34459
28/06/2019,14:15,soaag,ManageUpgrade_1_0.getUpgradeEligibility,1,7276,7276,7276
28/06/2019,14:15,thbs,ContactManagement_V1_0.createContact,12,1318,6952,3349
28/06/2019,14:15,thbs,ContactManagement_V1_0.updateContact,13,1223,5792,3573
28/06/2019,14:15,thbs,GeographicSiteManagement_V1_0.geographicSite,8,9199,14951,13204
28/06/2019,14:15,thbs,OrderManagement_V1_0.updateOrderDetails,1,19773,19773,19773
28/06/2019,14:15,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,12,962,21993,5070
