Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,35657
Total,35657

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
24/06/2019,18:30,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,2382,1071,8496,2253
24/06/2019,18:30,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,60,428,1104,562
24/06/2019,18:30,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,76,1310,3780,2244
24/06/2019,18:30,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,8,1664,2850,2358
24/06/2019,18:30,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,12,1488,3495,2602
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.changeStatus,10,126,420,215
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.getAccount,117,503,5102,770
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.getContact,1145,813,8576,1938
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.getSubscription,66,312,782,422
24/06/2019,18:30,thbs,SubscriptionManagement_V1_0.setContact,583,114,5233,237
24/06/2019,18:30,thbs,UsageConsumption_V1_0_Stubs.usageConsumptionReport,31,165,472,199
24/06/2019,18:30,three,ManagePrepaidBalance_1_0.lendMe,9,885,1723,1157
24/06/2019,18:45,SFDC,AccountManagement_V1_0.createAccount,17,313,9258,1433
24/06/2019,18:45,THBS,CheckNumber_V1_0.checkNumber,26,143,8887,699
24/06/2019,18:45,THBS,Communication_V1_0.notifyCustomer,590,1028,5523,1140
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,36,1094,5076,1339
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,14,1059,1471,1098
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.depositToCard,13,916,5068,1259
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.merchantSale,16,777,5052,1061
24/06/2019,18:45,THBS,ManagePrepaidCard_V1_0.validateCard,15,1878,5900,2427
24/06/2019,18:45,THBS,ProductOfferingQualification_V1_0_Stubs.checkProductOfferingQualification,11,156,5702,829
24/06/2019,18:45,THBS,ProductOfferingQualification_V1_0_Stubs.getProductOfferingQualification,44,168,23707,2664
24/06/2019,18:45,THBS,WirelineManagement_V1_0.changeContract,6,177,2869,651
24/06/2019,18:45,THBS,WirelineManagement_V1_0.changeSubscriber,3,182,3604,1333
24/06/2019,18:45,THBS,WirelineManagement_V1_0.createMemo,3,112,137,128
24/06/2019,18:45,THBS,WirelineManagement_V1_0.lineCapabilities,2,1187,1451,1319
24/06/2019,18:45,THBS,WirelineManagement_V1_0.orderFulfillment,15,156,1941,523
