Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,184525
Total,184525

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
28/08/2019,08:15,test11,ProductOrderingManagement_V1_0.getOrder,2,2644,3768,3206
28/08/2019,10:15,soaag,CreditVettingFraud_V1_0.cvfEligibityStatus,2,5551,5582,5566
28/08/2019,10:30,132,SubscriptionManagement_V1_0.getSubscription,1,7842,7842,7842
28/08/2019,10:30,soaag,ManageTopUp_1_0.getTopUpHistory_1,6,17037,17126,17090
28/08/2019,10:30,soaag,ManageTopUp_1_0.topUp_2,5,12385,15220,13648
28/08/2019,10:30,thbsSOA,BillingManagement_V1_0.billingAccount,1,9393,9393,9393
28/08/2019,10:45,132,SubscriptionManagement_V1_0.getSubscription,1,3063,3063,3063
28/08/2019,10:45,THBS,CheckNumber_V1_0.checkNumber,6,7445,31756,23639
28/08/2019,10:45,THBS,Communication_V1_0.notifyCustomer,86,1113,7709,1694
28/08/2019,10:45,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,2,1180,1350,1265
28/08/2019,10:45,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,2,1134,1172,1153
28/08/2019,10:45,THBS,ManagePrepaidCard_V1_0.depositToCard,3,958,994,978
28/08/2019,10:45,THBS,ManagePrepaidCard_V1_0.merchantSale,1,872,872,872
28/08/2019,10:45,THBS,ManagePrepaidCard_V1_0.validateCard,3,1960,2025,2000
28/08/2019,10:45,THBS,ProductOfferingQualification_V1_0_Stubs.getProductOfferingQualification,2,5372,9379,7376
28/08/2019,10:45,THBS,WirelineManagement_V1_0.changeSubscriber,1,6701,6701,6701
28/08/2019,10:45,THBS,WirelineManagement_V1_0.createMemo,1,2330,2330,2330
28/08/2019,10:45,THBS,WirelineManagement_V1_0.orderFulfillment,3,7666,13298,9564
28/08/2019,10:45,THBS,WirelineManagement_V1_0.updateSubscriberDetails,1,10239,10239,10239
28/08/2019,10:45,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,17,3036,17619,6612
28/08/2019,10:45,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,2,4088,4091,4090
28/08/2019,10:45,UNKNOWN,ManageAddOn_1_0.removeAddOn_2,1,6727,6727,6727
28/08/2019,10:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,2,6364,6370,6367
28/08/2019,10:45,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,2,907,913,910
28/08/2019,10:45,crm,PaymentManagement_V1_0.getOrderKey,19,765,1962,923
28/08/2019,10:45,crm,PaymentManagement_V1_0.payment,35,1068,2976,1347
28/08/2019,10:45,nokia,ManageHandsetDetails_1_0_Stubs.trigger,42,1100,8426,2057
28/08/2019,10:45,soaag,ABOXManagement_V1_0.changeStatus,1,5391,5391,5391
28/08/2019,10:45,soaag,BalanceManagement_1_0.balanceTopUp,114,964,10261,1909
28/08/2019,10:45,soaag,CustomerCreation_V1_0.createAccount,1,1042,1042,1042
28/08/2019,10:45,soaag,IDMManagement_V1_0.login,138,341,11442,1996
28/08/2019,10:45,soaag,ManageTopUp_1_0.getCurrentBalance_1,52,647,9852,1465
28/08/2019,10:45,soaag,ManageTopUp_1_0.getTopUpHistory_1,231,918,3846,1063
28/08/2019,10:45,soaag,ManageTopUp_1_0.topUp_2,54,1000,9598,1529
28/08/2019,10:45,soaag,ManageUpgrade_1_0.getUpgradeEligibility,4,3326,4984,4554
28/08/2019,10:45,soaag,PaymentManagement_V1_0.getTokenizedCard,1,1820,1820,1820
28/08/2019,10:45,soaag,PaymentManagement_V1_0.validateBankAccount,1,1071,1071,1071
28/08/2019,10:45,test111,AmountCharging_1_0.chargeAmount,1,3454,3454,3454
28/08/2019,10:45,test111,CVFDocumentVerification_V1_0.cvfDocumentStatus,15,3292,10151,5514
28/08/2019,10:45,test111,CreditVettingFraud_V1_0.cvfEligibityCheck,14,695,1154,767
28/08/2019,10:45,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,22,3256,8829,4786
28/08/2019,10:45,test111,CreditVettingFraud_V1_0.updateCreditDetails,4,4370,4913,4651
28/08/2019,10:45,test111,NumberPortability_V1_0.portIn,1,2101,2101,2101
28/08/2019,10:45,test111,PaymentManagement_V1_0.refund,4,1091,3327,1662
28/08/2019,10:45,test111,ProductOfferingQualification_V1_0_Stubs.checkProductOfferingQualification,1,13089,13089,13089
28/08/2019,10:45,thbs,AccountManagement_V1_0.getContacts,14,857,15338,4021
28/08/2019,10:45,thbs,BillingManagement_V1_0.billingAccount,2,670,963,816
28/08/2019,10:45,thbs,ContactManagement_V1_0.createContact,18,1221,7584,2120
28/08/2019,10:45,thbs,ContactManagement_V1_0.getContact,121,1196,12976,2966
28/08/2019,10:45,thbs,ContactManagement_V1_0.updateContact,3,1474,1971,1729
28/08/2019,10:45,thbs,CustomerBillManagement_V1_0.customerBill,1,7023,7023,7023
28/08/2019,10:45,thbs,ManageOrderShipment_V1_0.createShipment,2,2457,2475,2466
28/08/2019,10:45,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,10,3366,4863,3638
28/08/2019,10:45,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,15,846,8823,3558
28/08/2019,10:45,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,46,828,15858,4881
28/08/2019,10:45,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,3,926,1337,1141
28/08/2019,10:45,thbs,ProductOrderingManagement_V1_0.createOrder,2,5783,6215,5999
28/08/2019,10:45,thbs,ProductOrderingManagement_V1_0.getOrder,92,286,8574,1882
28/08/2019,10:45,thbs,ProductOrderingManagement_V1_0.modifyOrder,5,5414,12105,7208
28/08/2019,10:45,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,21,2910,40628,15449
28/08/2019,10:45,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,1,39323,39323,39323
28/08/2019,10:45,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,5,5020,39370,18824
28/08/2019,10:45,thbs,SubscriptionManagement_V1_0.changeStatus,1,1572,1572,1572
28/08/2019,10:45,thbs,SubscriptionManagement_V1_0.getAccount,15,2327,13199,4889
28/08/2019,10:45,thbs,SubscriptionManagement_V1_0.getContact,167,1070,13421,2201
28/08/2019,10:45,thbs,SubscriptionManagement_V1_0.getSubscription,11,2780,12656,6332
28/08/2019,10:45,thbs,SubscriptionManagement_V1_0.setContact,13,445,9716,3143
28/08/2019,10:45,thbs,UsageConsumption_V1_0_Stubs.usageConsumptionReport,10,470,3096,1267
28/08/2019,10:45,three,ManagePrepaidBalance_1_0.lendMe,2,14689,14698,14694
28/08/2019,10:45,worldPay,WorldPayNotification_V1_0.notify,9,197,5437,1923
28/08/2019,11:00,132,SubscriptionManagement_V1_0.getSubscription,3,2580,2586,2583
28/08/2019,11:00,THBS,CheckNumber_V1_0.checkNumber,8,673,16649,6586
28/08/2019,11:00,THBS,Communication_V1_0.notifyCustomer,207,1090,14719,1333
28/08/2019,11:00,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,8,1159,2936,1413
28/08/2019,11:00,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,3,1116,1132,1125
28/08/2019,11:00,THBS,ManagePrepaidCard_V1_0.depositToCard,3,949,965,959
