Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,196075
Total,196075

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
04/09/2019,05:15,soaag,ManageUpgrade_1_0.getUpgradeEligibility,2,3147,3186,3166
04/09/2019,05:30,Party,PartyInteractionManagement_V1_0.getPartyInteraction,1,2093,2093,2093
04/09/2019,05:30,thbs,AccountManagement_V1_0.getAccount,1,7461,7461,7461
04/09/2019,05:45,Party,PartyInteractionManagement_V1_0.getPartyInteraction,4,342,2319,1350
04/09/2019,06:00,PARTY,PartyInteractionManagement_V1_0.getPartyInteraction,3,2327,3948,3024
04/09/2019,06:00,Party,PartyInteractionManagement_V1_0.getPartyInteraction,2,449,489,469
04/09/2019,06:00,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,1,3816,3816,3816
04/09/2019,06:15,PARTY,PartyInteractionManagement_V1_0.getPartyInteraction,6,670,3745,2409
04/09/2019,06:15,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,7,696,1566,1180
04/09/2019,06:30,THBS,AccountManagement_V1_0.getContacts,2,2978,3104,3041
04/09/2019,07:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,1,7500,7500,7500
04/09/2019,07:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,11,157,230,181
04/09/2019,08:00,thbs,WirelineManagement_V1_0.changeSubscriber,1,3989,3989,3989
04/09/2019,08:45,THBS,SubscriptionManagement_V1_0.setContact,1,5930,5930,5930
04/09/2019,08:45,thbs,UsageConsumption_V1_0.usageConsumptionReport,1,206,206,206
04/09/2019,09:00,thbs,UsageConsumption_V1_0.usageConsumptionReport,1,175,175,175
04/09/2019,09:45,THBS,SubscriptionManagement_V1_0.setContact,1,1040,1040,1040
04/09/2019,09:45,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,1,725,725,725
04/09/2019,10:00,THBS,CheckNumber_V1_0.checkNumber,15,411,4549,1762
04/09/2019,10:00,THBS,PartyInteractionManagement_V1_0.reOpenCustomerProblem,152,262,1958,381
04/09/2019,10:15,IVR,CheckNumber_V1_0.checkNumber,1,3187,3187,3187
04/09/2019,10:15,THBS,CheckNumber_V1_0.checkNumber,22,292,3882,934
04/09/2019,10:15,THBS,PartyInteractionManagement_V1_0.reOpenCustomerProblem,293,243,13062,373
04/09/2019,10:15,UNKNOWN,ManageAddOn_1_0.removeAddOn_2,1,1812,1812,1812
04/09/2019,10:15,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,365,279,2282,413
04/09/2019,10:15,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,2,246,251,248
04/09/2019,10:15,thbs,WirelineManagement_V1_0.changeSubscriber,1,4004,4004,4004
04/09/2019,10:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,1,340,340,340
04/09/2019,10:45,abc,WirelineManagement_V1_0.changeSubscriber,2,4639,10310,7474
04/09/2019,10:45,test11,ProductOrderingManagement_V1_0.getOrder,1,3208,3208,3208
04/09/2019,10:45,thbs,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,1,8301,8301,8301
04/09/2019,11:15,soaag,ABOXManagement_V1_0.changeStatus,2,2428,2943,2686
04/09/2019,11:15,worldPay,WorldPayNotification_V1_0.notify,2,445,719,582
04/09/2019,11:30,worldPay,WorldPayNotification_V1_0.notify,2,446,472,459
04/09/2019,12:15,thbs,WirelineManagement_V1_0.changeSubscriber,3,3977,3990,3982
04/09/2019,12:15,worldPay,WorldPayNotification_V1_0.notify,1,204,204,204
04/09/2019,12:30,THBS,Communication_V1_0.notifyCustomer,30,1117,26989,2577
04/09/2019,12:30,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,8,1105,1267,1188
04/09/2019,12:30,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,1,1099,1099,1099
04/09/2019,12:30,THBS,ManagePrepaidCard_V1_0.depositToCard,2,1084,1091,1088
04/09/2019,12:30,THBS,ManagePrepaidCard_V1_0.merchantSale,2,898,917,908
04/09/2019,12:30,THBS,ManagePrepaidCard_V1_0.validateCard,1,2062,2062,2062
04/09/2019,12:30,THBS,ProductOfferingQualification_V1_0.getProductOfferingQualification,4,977,2023,1428
04/09/2019,12:30,THBS,WirelineManagement_V1_0.changeContract,2,4838,11307,8072
04/09/2019,12:30,THBS,WirelineManagement_V1_0.updateSubscriberDetails,2,4897,11298,8098
04/09/2019,12:30,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,21,834,4439,2405
04/09/2019,12:30,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,2,3912,5559,4736
04/09/2019,12:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,2,1146,1323,1234
04/09/2019,12:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,1,1593,1593,1593
04/09/2019,12:30,WorldPay,WorldPayNotification_V1_0.notify,14,262,10258,1343
04/09/2019,12:30,crm,PaymentManagement_V1_0.getOrderKey,17,759,5297,1035
04/09/2019,12:30,crm,PaymentManagement_V1_0.payment,33,1062,5280,1212
04/09/2019,12:30,nokia,ManageHandsetDetails_1_0.trigger,37,137,3652,622
04/09/2019,12:30,salesforce,AccountManagement_V1_0.createAccount,4,2746,12978,7573
04/09/2019,12:30,soaag,BalanceManagement_1_0.balanceTopUp,149,709,16216,1325
04/09/2019,12:30,soaag,BillPaymentManagement_V1_0.billPayment,2,1963,2942,2452
04/09/2019,12:30,soaag,CustomerCreation_V1_0.createAccount,2,1010,1067,1038
04/09/2019,12:30,soaag,IDMManagement_V1_0.getContacts,34,897,28850,4650
04/09/2019,12:30,soaag,IDMManagement_V1_0.login,250,165,27190,653
04/09/2019,12:30,soaag,ManageTopUp_1_0.getCurrentBalance_1,75,117,4974,315
04/09/2019,12:30,soaag,ManageTopUp_1_0.getTopUpHistory_1,93,211,16724,1408
04/09/2019,12:30,soaag,ManageTopUp_1_0.topUp_2,79,843,16871,2153
04/09/2019,12:30,soaag,ManageUpgrade_1_0.getUpgradeEligibility,3,988,1408,1250
04/09/2019,12:30,soaag,PaymentManagement_V1_0.getTokenizedCard,3,2194,3065,2501
04/09/2019,12:30,soaag,PaymentManagement_V1_0.validateBankAccount,4,1049,3273,1680
04/09/2019,12:30,test11,CheckNumber_V1_0.checkNumber,6,391,2199,858
04/09/2019,12:30,test11,Communication_V1_0.notifyCustomer,79,1058,3405,1494
04/09/2019,12:30,test11,CreditVettingFraud_V1_0.cvfEligibityCheck,44,882,1589,958
04/09/2019,12:30,test11,CreditVettingFraud_V1_0.updateCreditDetails,2,555,978,766
04/09/2019,12:30,test11,PartyInteractionManagement_V1_0.createPartyInteraction,15,341,2222,876
04/09/2019,12:30,test11,PartyInteractionManagement_V1_0.getPartyInteraction,9,356,5892,2518
04/09/2019,12:30,test11,PaymentManagement_V1_0.refund,4,191,7685,2358
04/09/2019,12:30,test11,ProductOrderingManagement_V1_0.getOrder,189,1475,30182,3810
