Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,35538
Total,35538

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
22/07/2019,07:45,tbhs,SubscriptionManagement_V1_0.getSubscription,4,855,14682,8261
22/07/2019,08:00,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,13,13951,26084,20094
22/07/2019,08:00,tbhs,SubscriptionManagement_V1_0.getSubscription,50,463,13414,2984
22/07/2019,08:00,thbs,ProductOrderingManagement_V1_0.getOrder,10,2680,11407,5743
22/07/2019,08:15,tbhs,SubscriptionManagement_V1_0.getSubscription,17,419,3293,1073
22/07/2019,08:15,thbs,ProductOrderingManagement_V1_0.getOrder,13,1711,5250,3634
22/07/2019,08:30,soaag,ABOXManagement_V1_0.changeStatus,1,7619,7619,7619
22/07/2019,08:30,tbhs,SubscriptionManagement_V1_0.getSubscription,17,420,2517,900
22/07/2019,08:30,thbs,ProductOrderingManagement_V1_0.getOrder,9,2163,10527,4555
22/07/2019,08:30,thbs,SubscriptionManagement_V1_0.changeStatus,1,20336,20336,20336
22/07/2019,09:30,thbs,ProductOrderingManagement_V1_0.getOrder,9,5094,8260,6518
22/07/2019,10:15,THBS,ProductOfferingQualification_V1_0.getProductOfferingQualification,31,472,7185,2490
22/07/2019,10:30,oxygen8,Charge_1_0.directDebit,2,5347,5417,5382
22/07/2019,10:30,test111,BalanceManagement_1_0.balance,2,607,652,630
22/07/2019,10:30,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,2,17227,17233,17230
22/07/2019,10:30,test111,O2IE_ManageCheckPoint_1_0.getCustomerIdentityDetails_1,2,128,173,150
22/07/2019,10:30,thbs,BillingManagement_V1_0.billingAccount,1,753,753,753
22/07/2019,10:30,thbs,OrderManagement_V1_0.updateOrderDetails,4,10083,10113,10097
22/07/2019,10:30,thbs,ProductOrderingManagement_V1_0.getOrder,3,5196,18631,11323
22/07/2019,10:30,thbs,ProductOrderingManagement_V1_0.modifyOrder,96,4621,18768,5368
22/07/2019,10:30,worldPay,WorldPayNotification_V1_0.notify,2,1480,1483,1482
22/07/2019,10:45,thbs,ProductOrderingManagement_V1_0.modifyOrder,439,4575,13198,4687
22/07/2019,11:00,SFDC,AccountManagement_V1_0.createAccount,3,2284,12273,7276
22/07/2019,11:00,THBS,AccountManagement_V1_0.getContacts,6,483,4508,2119
22/07/2019,11:00,thbs,AccountManagement_V1_0.getAccount,2,675,10173,5424
22/07/2019,11:00,thbs,ProductOrderingManagement_V1_0.modifyOrder,145,4575,6721,4633
22/07/2019,11:15,THBS,CheckNumber_V1_0.checkNumber,4,8074,9648,8480
22/07/2019,11:15,test111,AmountCharging_1_0.chargeAmount,2,2526,3891,3208
22/07/2019,11:15,test111,BalanceManagement_1_0.balance,3,609,624,617
22/07/2019,11:15,thbs,BillingManagement_V1_0.billingAccount,4,677,708,690
22/07/2019,11:30,SFDC,AccountManagement_V1_0.createAccount,4,1455,5563,2618
22/07/2019,11:30,THBS,AccountManagement_V1_0.getContacts,10,463,2099,957
22/07/2019,11:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,23,3188,5946,3407
22/07/2019,11:30,soaag,AmountCharging_1_0.refundAmount,3,522,580,548
22/07/2019,11:30,thbs,AccountManagement_V1_0.getAccount,3,540,4026,1902
22/07/2019,11:45,SFDC,AccountManagement_V1_0.createAccount,4,1120,3067,1808
22/07/2019,11:45,THBS,AccountManagement_V1_0.getContacts,6,503,9580,3100
22/07/2019,11:45,THBS,ContactManagement_V1_0.createContact,1,12489,12489,12489
22/07/2019,11:45,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,164,3168,4229,3247
22/07/2019,11:45,soaag,AmountCharging_1_0.refundAmount,16,422,566,495
22/07/2019,11:45,soaag,CustomerCreation_V1_0.createAccount,1,989,989,989
22/07/2019,11:45,thbs,AccountManagement_V1_0.getAccount,2,1388,2745,2066
22/07/2019,11:45,thbs,ContactManagement_V1_0.updateContact,1,1942,1942,1942
22/07/2019,12:00,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,156,3169,4467,3221
22/07/2019,12:00,WorldPay,WorldPayNotification_V1_0.notify,1,1284,1284,1284
22/07/2019,12:00,soaag,AmountCharging_1_0.refundAmount,17,369,541,462
22/07/2019,12:15,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,178,3166,8191,3300
22/07/2019,12:15,soaag,AmountCharging_1_0.refundAmount,17,368,634,452
22/07/2019,12:15,test111,AmountCharging_1_0.chargeAmount,4,905,932,922
22/07/2019,12:15,test111,BalanceManagement_1_0.balance,3,588,594,591
22/07/2019,12:15,thbs,BillingManagement_V1_0.billingAccount,2,662,674,668
22/07/2019,12:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,148,3165,16427,3306
22/07/2019,12:30,soaag,AmountCharging_1_0.refundAmount,19,365,642,464
22/07/2019,12:30,test111,AmountCharging_1_0.chargeAmount,4,936,1005,974
22/07/2019,12:30,test111,BalanceManagement_1_0.balance,9,573,647,605
22/07/2019,12:30,thbs,BillingManagement_V1_0.billingAccount,7,629,710,676
22/07/2019,12:45,SMS,SMSPermissionsMgmt_V1_0.getKeywordPermissions,3,1945,9293,4898
22/07/2019,12:45,test111,AmountCharging_1_0.chargeAmount,3,956,1021,989
22/07/2019,13:00,WorldPay,WorldPayNotification_V1_0.notify,6,467,383141,128276
22/07/2019,13:00,test111,BalanceManagement_1_0.balance,8,583,670,615
22/07/2019,13:15,WorldPay,WorldPayNotification_V1_0.notify,3,382849,384617,383459
22/07/2019,13:15,soaag,ManageUpgrade_1_0.getUpgradeEligibility,1,3418,3418,3418
