Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,94614
Total,94614

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
12/08/2019,05:30,WorldPay,WorldPayNotification_V1_0.notify,1,1155,1155,1155
12/08/2019,05:30,worldPay,WorldPayNotification_V1_0.notify,1,388152,388152,388152
12/08/2019,05:45,worldPay,WorldPayNotification_V1_0.notify,1,138138,138138,138138
12/08/2019,08:00,three,ManagePrepaidBalance_1_0.lendMe,1,68961,68961,68961
12/08/2019,09:45,three,ManagePrepaidBalance_1_0.lendMe,1,29344,29344,29344
12/08/2019,10:00,SFDC,AccountManagement_V1_0.createAccount,8,2446,14244,5455
12/08/2019,10:00,THBS,Communication_V1_0.notifyCustomer,67,1091,3815,1622
12/08/2019,10:00,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,31,1104,6791,1712
12/08/2019,10:00,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,8,1098,2746,1329
12/08/2019,10:00,THBS,ManagePrepaidCard_V1_0.depositToCard,11,941,997,966
12/08/2019,10:00,THBS,ManagePrepaidCard_V1_0.merchantSale,10,806,941,842
12/08/2019,10:00,THBS,ManagePrepaidCard_V1_0.validateCard,10,1912,3811,2140
12/08/2019,10:00,THBS,ProductOfferingQualification_V1_0.getProductOfferingQualification,25,497,8237,3140
12/08/2019,10:00,THBS,WirelineManagement_V1_0.changeContract,2,2791,3001,2896
12/08/2019,10:00,THBS,WirelineManagement_V1_0.createMemo,2,722,2045,1384
12/08/2019,10:00,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,46,623,21292,2589
12/08/2019,10:00,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,5,1101,6010,3470
12/08/2019,10:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,6,291,10256,2652
12/08/2019,10:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,9,239,5272,1042
12/08/2019,10:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,7,152,12869,3445
12/08/2019,10:00,WorldPay,WorldPayNotification_V1_0.notify,51,219,6843,1274
12/08/2019,10:00,crm,PaymentManagement_V1_0.getOrderKey,41,751,2974,999
12/08/2019,10:00,crm,PaymentManagement_V1_0.payment,86,1058,2358,1162
12/08/2019,10:00,nokia,ManageHandsetDetails_1_0.trigger,77,88,29674,1618
12/08/2019,10:00,soaag,BalanceManagement_1_0.balanceTopUp,45,715,3838,973
12/08/2019,10:00,soaag,BillPaymentManagement_V1_0.billPayment,6,520,4734,1957
12/08/2019,10:00,soaag,CustomerCreation_V1_0.createAccount,1,1086,1086,1086
12/08/2019,10:00,soaag,IDMManagement_V1_0.getContacts,36,1765,32512,9029
12/08/2019,10:00,soaag,IDMManagement_V1_0.login,355,138,29327,1303
12/08/2019,10:00,soaag,ManageTopUp_1_0.getCurrentBalance_1,127,122,11023,475
12/08/2019,10:00,soaag,ManageTopUp_1_0.getTopUpHistory_1,169,212,7673,655
12/08/2019,10:00,soaag,ManageTopUp_1_0.topUp_2,31,858,7294,1250
12/08/2019,10:00,soaag,ManageUpgrade_1_0.getUpgradeEligibility,19,898,23632,3480
12/08/2019,10:00,soaag,PaymentManagement_V1_0.getTokenizedCard,4,556,5300,1928
12/08/2019,10:00,soaag,PaymentManagement_V1_0.validateBankAccount,5,207,1297,630
12/08/2019,10:00,test11,CheckNumber_V1_0.checkNumber,19,327,30429,5215
12/08/2019,10:00,test11,Communication_V1_0.notifyCustomer,150,1051,4267,1331
12/08/2019,10:00,test11,CreditVettingFraud_V1_0.cvfEligibityCheck,57,868,2243,997
12/08/2019,10:00,test11,CreditVettingFraud_V1_0.updateCreditDetails,13,266,4305,1231
12/08/2019,10:00,test11,PartyInteractionManagement_V1_0.createPartyInteraction,40,360,12890,2113
12/08/2019,10:00,test11,PartyInteractionManagement_V1_0.getPartyInteraction,21,426,6046,1975
12/08/2019,10:00,test11,PaymentManagement_V1_0.refund,12,153,6397,1498
12/08/2019,10:00,test11,ProductOrderingManagement_V1_0.getOrder,181,977,30557,4903
12/08/2019,10:00,test11,SubscriptionManagement_V1_0.getAccount,47,978,18484,4986
12/08/2019,10:00,test11,SubscriptionManagement_V1_0.getSubscription,38,543,29860,4034
12/08/2019,10:00,thbs,AccountManagement_V1_0.getAccount,49,928,22620,4627
12/08/2019,10:00,thbs,AccountManagement_V1_0.getContacts,36,400,7384,1933
12/08/2019,10:00,thbs,BillingManagement_V1_0.billingAccount,6,178,5469,2508
12/08/2019,10:00,thbs,ContactManagement_V1_0.createContact,50,610,26378,3512
12/08/2019,10:00,thbs,ContactManagement_V1_0.getContact,93,328,24724,2511
12/08/2019,10:00,thbs,ContactManagement_V1_0.updateContact,11,459,12274,2895
12/08/2019,10:00,thbs,CustomerBillManagement_V1_0.customerBill,7,106,4088,1146
12/08/2019,10:00,thbs,GeographicSiteManagement_V1_0.geographicSite,5,2087,8221,4311
12/08/2019,10:00,thbs,ManageOrderShipment_V1_0.createShipment,10,1087,1243,1125
12/08/2019,10:00,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,90,263,21038,2225
12/08/2019,10:00,thbs,ProductOfferingQualification_V1_0.getProductOfferingQualification,8,647,33833,8009
12/08/2019,10:00,thbs,ProductOrderingManagement_V1_0.createOrder,14,148,2854,593
12/08/2019,10:00,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,223,715,32513,4197
12/08/2019,10:00,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,75,959,44947,4760
12/08/2019,10:00,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,27,854,32968,5148
