Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,35547
Total,35547

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
22/07/2019,07:45,tbhs,SubscriptionManagement_V1_0.getSubscription,4,553,16124,8540
22/07/2019,08:00,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,1,3160,3160,3160
22/07/2019,08:00,UNKNOWN,ManageAddOn_1_0.checkAddOn_1,7,15987,21524,19145
22/07/2019,08:00,tbhs,SubscriptionManagement_V1_0.getSubscription,58,468,8960,2352
22/07/2019,08:00,thbs,ProductOrderingManagement_V1_0.getOrder,11,2517,8291,4778
22/07/2019,08:15,tbhs,SubscriptionManagement_V1_0.getSubscription,19,432,3256,800
22/07/2019,08:15,thbs,ProductOrderingManagement_V1_0.getOrder,13,1673,5451,3443
22/07/2019,08:30,tbhs,SubscriptionManagement_V1_0.getSubscription,17,403,2525,787
22/07/2019,08:30,thbs,ProductOrderingManagement_V1_0.getOrder,9,1506,11188,4690
22/07/2019,08:30,thbs,SubscriptionManagement_V1_0.changeStatus,1,4181,4181,4181
22/07/2019,09:30,thbs,ProductOrderingManagement_V1_0.getOrder,9,5370,7101,6087
22/07/2019,10:15,THBS,ProductOfferingQualification_V1_0.getProductOfferingQualification,29,481,7582,2645
22/07/2019,10:30,THBS,Communication_V1_0.notifyCustomer,4,1111,1180,1145
22/07/2019,10:30,oxygen8,Charge_1_0.directDebit,3,5034,5097,5075
22/07/2019,10:30,test111,BalanceManagement_1_0.balance,3,582,616,599
22/07/2019,10:30,test111,CreditVettingFraud_V1_0.cvfEligibityStatus,3,6637,9842,8033
22/07/2019,10:30,test111,O2IE_ManageCheckPoint_1_0.getCustomerIdentityDetails_1,3,65,76,70
22/07/2019,10:30,thbs,BillingManagement_V1_0.billingAccount,4,669,686,680
22/07/2019,10:30,thbs,OrderManagement_V1_0.updateOrderDetails,1,9298,9298,9298
22/07/2019,10:30,thbs,ProductOrderingManagement_V1_0.getOrder,2,5405,9412,7408
22/07/2019,10:30,thbs,ProductOrderingManagement_V1_0.modifyOrder,92,4627,18999,4903
22/07/2019,10:30,worldPay,WorldPayNotification_V1_0.notify,3,1369,1390,1380
22/07/2019,10:45,thbs,ProductOrderingManagement_V1_0.modifyOrder,442,4575,14184,4666
22/07/2019,11:00,SFDC,AccountManagement_V1_0.createAccount,1,1302,1302,1302
22/07/2019,11:00,THBS,AccountManagement_V1_0.getContacts,10,423,3777,1108
22/07/2019,11:00,thbs,AccountManagement_V1_0.getAccount,4,553,4235,1959
22/07/2019,11:00,thbs,ProductOrderingManagement_V1_0.modifyOrder,145,4575,4746,4609
22/07/2019,11:15,THBS,CheckNumber_V1_0.checkNumber,1,7876,7876,7876
22/07/2019,11:15,test111,AmountCharging_1_0.chargeAmount,3,783,799,791
22/07/2019,11:15,test111,BalanceManagement_1_0.balance,2,584,590,587
22/07/2019,11:15,thbs,BillingManagement_V1_0.billingAccount,1,648,648,648
22/07/2019,11:30,THBS,AccountManagement_V1_0.getContacts,1,6210,6210,6210
22/07/2019,11:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,23,3190,5372,3355
22/07/2019,11:30,soaag,AmountCharging_1_0.chargeAmount,2,745,789,767
22/07/2019,11:30,soaag,AmountCharging_1_0.refundAmount,1,444,444,444
22/07/2019,11:45,SFDC,AccountManagement_V1_0.createAccount,2,1276,7033,4154
22/07/2019,11:45,THBS,AccountManagement_V1_0.getContacts,5,496,10908,3796
22/07/2019,11:45,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,162,3169,3442,3217
22/07/2019,11:45,soaag,AmountCharging_1_0.refundAmount,20,352,3451,548
22/07/2019,11:45,thbs,AccountManagement_V1_0.getAccount,1,20362,20362,20362
22/07/2019,12:00,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,154,3168,3666,3210
22/07/2019,12:00,soaag,AmountCharging_1_0.refundAmount,19,362,453,399
22/07/2019,12:15,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,168,3167,7994,3281
22/07/2019,12:15,soaag,AmountCharging_1_0.refundAmount,25,353,474,388
22/07/2019,12:15,test111,AmountCharging_1_0.chargeAmount,1,803,803,803
22/07/2019,12:15,test111,BalanceManagement_1_0.balance,2,570,594,582
22/07/2019,12:15,thbs,BillingManagement_V1_0.billingAccount,3,679,700,692
22/07/2019,12:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,151,3163,3490,3206
22/07/2019,12:30,soaag,AmountCharging_1_0.refundAmount,17,362,2705,518
22/07/2019,12:30,test111,AmountCharging_1_0.chargeAmount,1,841,841,841
22/07/2019,12:30,test111,BalanceManagement_1_0.balance,6,549,611,591
22/07/2019,12:30,thbs,BillingManagement_V1_0.billingAccount,8,640,689,674
