Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,8225
Total,8225

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
18/07/2019,04:30,soaag,AmountCharging_1_0.chargeAmount,1,11839,11839,11839
18/07/2019,04:45,soaag,ReserveAmountCharging_1_0.reserveAmount,416,636,105180,46214
18/07/2019,05:00,soaag,AmountCharging_1_0.chargeAmount,1,773,773,773
18/07/2019,05:15,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,15,3252,8036,3961
18/07/2019,05:15,soaag,AmountCharging_1_0.chargeAmount,10,716,832,744
18/07/2019,05:15,soaag,ReserveAmountCharging_1_0.reserveAmount,200,630,5548,700
18/07/2019,05:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,89,3214,4483,3286
18/07/2019,05:30,soaag,AmountCharging_1_0.chargeAmount,85,696,792,714
18/07/2019,05:30,soaag,ReserveAmountCharging_1_0.chargeReservation,11,372,857,431
18/07/2019,05:30,soaag,ReserveAmountCharging_1_0.releaseReservation,8,292,432,322
18/07/2019,05:30,soaag,ReserveAmountCharging_1_0.reserveAmount,10,641,661,653
18/07/2019,05:45,soaag,ReserveAmountCharging_1_0.reserveAmount,205,631,1123,677
18/07/2019,06:00,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,75,3208,3841,3276
18/07/2019,06:00,soaag,AmountCharging_1_0.chargeAmount,1,745,745,745
18/07/2019,06:00,soaag,ReserveAmountCharging_1_0.chargeReservation,8,368,410,390
18/07/2019,06:00,soaag,ReserveAmountCharging_1_0.releaseReservation,5,286,314,297
18/07/2019,06:00,soaag,ReserveAmountCharging_1_0.reserveAmount,8,652,729,668
18/07/2019,06:00,thbs,NumberPortability_V1_0.portIn,1,1563,1563,1563
18/07/2019,06:15,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,164,3210,3581,3247
18/07/2019,06:15,soaag,AmountCharging_1_0.chargeAmount,138,695,4758,833
18/07/2019,06:15,soaag,ReserveAmountCharging_1_0.chargeReservation,18,358,5558,673
18/07/2019,06:15,soaag,ReserveAmountCharging_1_0.releaseReservation,20,269,5733,1084
18/07/2019,06:15,soaag,ReserveAmountCharging_1_0.reserveAmount,247,632,1228,661
18/07/2019,06:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,157,3201,3612,3224
18/07/2019,06:30,soaag,AmountCharging_1_0.chargeAmount,161,694,5540,764
18/07/2019,06:30,soaag,AmountCharging_1_0.refundAmount,1,762,762,762
18/07/2019,06:30,soaag,ReserveAmountCharging_1_0.chargeReservation,18,358,418,378
18/07/2019,06:30,soaag,ReserveAmountCharging_1_0.releaseReservation,16,269,334,286
18/07/2019,06:30,soaag,ReserveAmountCharging_1_0.reserveAmount,239,635,955,665
18/07/2019,06:45,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,171,3194,6585,3256
18/07/2019,06:45,soaag,AmountCharging_1_0.chargeAmount,155,689,3200,734
18/07/2019,06:45,soaag,ReserveAmountCharging_1_0.chargeReservation,20,354,395,374
18/07/2019,06:45,soaag,ReserveAmountCharging_1_0.releaseReservation,20,267,307,284
18/07/2019,06:45,soaag,ReserveAmountCharging_1_0.reserveAmount,16,637,677,653
18/07/2019,07:00,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,156,3192,7075,3235
18/07/2019,07:00,soaag,AmountCharging_1_0.chargeAmount,142,693,6138,753
18/07/2019,07:00,soaag,ReserveAmountCharging_1_0.chargeReservation,16,353,409,373
18/07/2019,07:00,soaag,ReserveAmountCharging_1_0.releaseReservation,23,267,329,284
18/07/2019,07:00,soaag,ReserveAmountCharging_1_0.reserveAmount,13,640,665,651
18/07/2019,07:15,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,90,3192,3359,3216
18/07/2019,07:15,soaag,AmountCharging_1_0.chargeAmount,75,695,5719,782
18/07/2019,07:15,soaag,ReserveAmountCharging_1_0.chargeReservation,12,353,407,372
18/07/2019,07:15,soaag,ReserveAmountCharging_1_0.releaseReservation,12,265,322,286
18/07/2019,07:15,soaag,ReserveAmountCharging_1_0.reserveAmount,12,644,862,681
18/07/2019,07:45,SFDC,AccountManagement_V1_0.createAccount,12,1756,9731,5430
18/07/2019,07:45,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,22,797,8306,3052
18/07/2019,07:45,soaag,IDMManagement_V1_0.getContacts,23,1803,16190,9171
18/07/2019,07:45,soaag,IDMManagement_V1_0.login,57,176,8408,787
18/07/2019,07:45,test11,AccountManagement_V1_0.getAccount,11,1159,8879,3817
18/07/2019,07:45,test11,ProfileAndPermissionsMgmt_V1_0.getProfile,16,997,10167,3777
18/07/2019,07:45,test11,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,12,2441,10547,6728
18/07/2019,07:45,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,7,1464,10043,4055
18/07/2019,07:45,thbs,SubscriptionManagement_V1_0.getAccount,25,2927,21560,7453
18/07/2019,07:45,thbs,SubscriptionManagement_V1_0.getSubscription,21,882,7177,3034
18/07/2019,08:00,SFDC,AccountManagement_V1_0.createAccount,18,1159,4558,1836
18/07/2019,08:00,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,196,566,10290,1551
18/07/2019,08:00,soaag,IDMManagement_V1_0.getContacts,177,1390,21935,4145
18/07/2019,08:00,soaag,IDMManagement_V1_0.login,1207,120,10798,656
18/07/2019,08:00,test11,AccountManagement_V1_0.getAccount,111,700,28044,2869
18/07/2019,08:00,test11,ProfileAndPermissionsMgmt_V1_0.getProfile,578,912,12307,2037
18/07/2019,08:00,test11,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,24,1360,8475,2673
18/07/2019,08:00,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,107,764,11182,2281
18/07/2019,08:00,thbs,SubscriptionManagement_V1_0.getAccount,116,801,11540,2408
18/07/2019,08:00,thbs,SubscriptionManagement_V1_0.getSubscription,125,416,10394,1891
18/07/2019,08:15,SFDC,AccountManagement_V1_0.createAccount,17,977,4964,1726
18/07/2019,08:15,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,165,558,7820,1263
18/07/2019,08:15,soaag,IDMManagement_V1_0.getContacts,168,1363,11975,3287
18/07/2019,08:15,soaag,IDMManagement_V1_0.login,741,122,6105,393
18/07/2019,08:15,test11,AccountManagement_V1_0.getAccount,73,689,30179,2659
