Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,97306
Total,97306

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
03/10/2019,05:30,thbs,ProductOfferingQualification_V1_0.getProductOfferingQualification,3,430,3143,1718
03/10/2019,05:45,THBS,ProductOfferingQualification_V1_0.getProductOfferingQualification,22,223,710,495
03/10/2019,07:45,DUAL_ANM,Communication_V1_0.notifyCustomer,2,1968,2102,2035
03/10/2019,07:45,Digital_Hub,ProfileAndPermissionsMgmt_V1_0.getProfile,2,1039,1154,1096
03/10/2019,07:45,FUSION,PartyInteractionManagement_V1_0.getPartyInteraction,32,318,1526,738
03/10/2019,07:45,NET_MOBILE,ProfileAndPermissionsMgmt_V1_0.getProfile,2,1467,2302,1884
03/10/2019,07:45,SMS_ANM,Communication_V1_0.notifyCustomer,3,1913,1958,1933
03/10/2019,07:45,crm,PaymentManagement_V1_0.payment,3,1115,1218,1164
03/10/2019,07:45,nokia,ManageHandsetDetails_1_0.trigger,5,1663,5233,4469
03/10/2019,07:45,salesforce,PaymentManagement_V1_0.refund,80,101,3110,336
03/10/2019,07:45,soaag,BalanceManagement_1_0.balanceTopUp,11,874,30632,11727
03/10/2019,07:45,soaag,IDMManagement_V1_0.getContacts,4,1427,6269,3495
03/10/2019,07:45,soaag,IDMManagement_V1_0.login,25,218,794,411
03/10/2019,07:45,soaag,ManageTopUp_1_0.getCurrentBalance_1,8,246,2858,1812
03/10/2019,07:45,soaag,ManageTopUp_1_0.getTopUpHistory_1,4,466,2942,2239
03/10/2019,07:45,soaag,ManageTopUp_1_0.topUp_2,8,1127,2977,2274
03/10/2019,07:45,test11,CreditVettingFraud_V1_0.cvfEligibityCheck,4,1612,5625,3077
03/10/2019,07:45,test11,ProductOrderingManagement_V1_0.getOrder,31,723,12191,1504
03/10/2019,07:45,test11,SubscriptionManagement_V1_0.getAccount,5,614,3315,1303
03/10/2019,07:45,test11,SubscriptionManagement_V1_0.getSubscription,4,641,1141,820
03/10/2019,07:45,thbs,AccountManagement_V1_0.getAccount,3,1238,4199,2729
03/10/2019,07:45,thbs,AccountManagement_V1_0.getContacts,2,643,771,707
03/10/2019,07:45,thbs,ContactManagement_V1_0.createContact,2,1055,1164,1110
03/10/2019,07:45,thbs,ContactManagement_V1_0.getContact,24,353,10092,1022
03/10/2019,07:45,thbs,SubscriptionManagement_V1_0.getContact,29,209,11589,1101
03/10/2019,07:45,thbs,UsageConsumption_V1_0.usageConsumptionReport,1,2855,2855,2855
03/10/2019,08:00,BUSINESS,ManageAccount_1_0.getAccountDetails_2,8,590,1832,890
03/10/2019,08:00,CRM,BillPaymentManagement_V1_0.billPayment,2,387,1408,898
03/10/2019,08:00,DUAL_ANM,Communication_V1_0.notifyCustomer,49,1104,1987,1230
03/10/2019,08:00,Digital_Hub,ProfileAndPermissionsMgmt_V1_0.getProfile,30,574,1904,776
03/10/2019,08:00,FUSION,PartyInteractionManagement_V1_0.createPartyInteraction,38,342,1663,515
03/10/2019,08:00,FUSION,PartyInteractionManagement_V1_0.getPartyInteraction,383,255,8389,466
03/10/2019,08:00,IND,ManageAccount_1_0.getAccountDetails_2,25,743,1415,890
03/10/2019,08:00,INTERACTION,PartyInteractionManagement_V1_0.getPartyInteraction,6,540,970,676
03/10/2019,08:00,NET_MOBILE,ProfileAndPermissionsMgmt_V1_0.getProfile,34,1024,2552,1276
03/10/2019,08:00,SFDC,PartyInteractionManagement_V1_0.createPartyInteraction,4,825,1203,1028
03/10/2019,08:00,SFDC,PartyInteractionManagement_V1_0.getPartyInteraction,8,400,984,680
03/10/2019,08:00,SMS,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,1,1250,1250,1250
03/10/2019,08:00,SMSAPP,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,4,1185,3128,1700
03/10/2019,08:00,SMS_ANM,Communication_V1_0.notifyCustomer,161,1059,2184,1195
03/10/2019,08:00,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,18,1119,2503,1276
03/10/2019,08:00,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,9,1095,1541,1181
03/10/2019,08:00,THBS,ManagePrepaidCard_V1_0.depositToCard,10,954,1042,989
03/10/2019,08:00,THBS,ManagePrepaidCard_V1_0.merchantSale,6,820,900,849
03/10/2019,08:00,THBS,ManagePrepaidCard_V1_0.validateCard,8,1937,2536,2037
03/10/2019,08:00,THBS,WirelineManagement_V1_0.createMemo,3,251,377,331
03/10/2019,08:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,4,290,362,326
03/10/2019,08:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,2,376,694,535
03/10/2019,08:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,7,171,974,527
03/10/2019,08:00,WorldPay,WorldPayNotification_V1_0.notify,34,165,8183,527
03/10/2019,08:00,checkAddOn_1,ManageAddOn_1_0.checkAddOn_1,2,756,1031,894
03/10/2019,08:00,crm,PaymentManagement_V1_0.getOrderKey,29,778,1074,839
03/10/2019,08:00,crm,PaymentManagement_V1_0.payment,54,1072,1478,1111
03/10/2019,08:00,nokia,ManageHandsetDetails_1_0.trigger,76,48,4131,230
03/10/2019,08:00,salesforce,AccountManagement_V1_0.createAccount,9,1582,2681,2001
03/10/2019,08:00,salesforce,PaymentManagement_V1_0.refund,406,94,1383,141
03/10/2019,08:00,soaag,BalanceManagement_1_0.balanceTopUp,326,688,4515,850
03/10/2019,08:00,soaag,CustomerCreation_V1_0.createAccount,1,998,998,998
03/10/2019,08:00,soaag,IDMManagement_V1_0.getContacts,67,718,8503,1089
03/10/2019,08:00,soaag,IDMManagement_V1_0.login,505,129,7820,285
03/10/2019,08:00,soaag,ManageTopUp_1_0.getCurrentBalance_1,170,112,468,173
03/10/2019,08:00,soaag,ManageTopUp_1_0.getTopUpHistory_1,144,199,8085,440
03/10/2019,08:00,soaag,ManageTopUp_1_0.topUpBillContract_1,2,1810,1842,1826
03/10/2019,08:00,soaag,ManageTopUp_1_0.topUp_2,143,801,8009,1067
03/10/2019,08:00,soaag,ManageUpgrade_1_0.acceptUpgrade,9,2338,2567,2386
03/10/2019,08:00,soaag,ManageUpgrade_1_0.getUpgradeEligibility,19,154,2557,752
03/10/2019,08:00,soaag,PaymentManagement_V1_0.getTokenizedCard,2,569,1503,1036
03/10/2019,08:00,soaag,PaymentManagement_V1_0.validateBankAccount,5,192,473,269
03/10/2019,08:00,test11,CheckNumber_V1_0.checkNumber,15,291,7199,1021
03/10/2019,08:00,test11,CreditVettingFraud_V1_0.cvfEligibityCheck,50,354,2513,532
03/10/2019,08:00,test11,CreditVettingFraud_V1_0.updateCreditDetails,6,228,395,312
03/10/2019,08:00,test11,ProductOfferingQualification_V1_0.checkProductOfferingQualification,3,622,1107,795
03/10/2019,08:00,test11,ProductOrderingManagement_V1_0.getOrder,495,397,8641,816
03/10/2019,08:00,test11,SubscriptionManagement_V1_0.getAccount,44,432,5075,937
03/10/2019,08:00,test11,SubscriptionManagement_V1_0.getSubscription,29,532,5675,880
03/10/2019,08:00,thbs,AccountManagement_V1_0.getAccount,52,476,8689,1046
03/10/2019,08:00,thbs,AccountManagement_V1_0.getContacts,67,309,6975,579
03/10/2019,08:00,thbs,BillingManagement_V1_0.billingAccount,6,208,2858,681
03/10/2019,08:00,thbs,ContactManagement_V1_0.createContact,46,193,3963,375
03/10/2019,08:00,thbs,ContactManagement_V1_0.getContact,527,244,8209,394
03/10/2019,08:00,thbs,ContactManagement_V1_0.updateContact,7,542,804,685
03/10/2019,08:00,thbs,CustomerBillManagement_V1_0.customerBill,5,184,1413,703
03/10/2019,08:00,thbs,ManageOrderShipment_V1_0.createShipment,9,1103,2212,1378
03/10/2019,08:00,thbs,ProductOrderingManagement_V1_0.createOrder,7,2432,19854,5039
03/10/2019,08:00,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,391,461,33304,1088
03/10/2019,08:00,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,27,529,1231,710
03/10/2019,08:00,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,4,1378,2500,1800
03/10/2019,08:00,thbs,SubscriptionManagement_V1_0.getContact,481,139,7731,259
03/10/2019,08:00,thbs,UsageConsumption_V1_0.usageConsumptionReport,12,187,325,249
03/10/2019,08:15,DUAL_ANM,Communication_V1_0.notifyCustomer,3,1120,1302,1238
03/10/2019,08:15,Digital_Hub,ProfileAndPermissionsMgmt_V1_0.getProfile,3,561,1129,927
03/10/2019,08:15,FUSION,PartyInteractionManagement_V1_0.createPartyInteraction,4,733,795,776
03/10/2019,08:15,FUSION,PartyInteractionManagement_V1_0.getPartyInteraction,2,508,789,648
03/10/2019,08:15,NET_MOBILE,ProfileAndPermissionsMgmt_V1_0.getProfile,2,1532,1539,1536
03/10/2019,08:15,SFDC,PartyInteractionManagement_V1_0.getPartyInteraction,1,665,665,665
03/10/2019,08:15,SMS,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,1,1737,1737,1737
03/10/2019,08:15,SMSAPP,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,1,1631,1631,1631
03/10/2019,08:15,SMS_ANM,Communication_V1_0.notifyCustomer,3,1096,1134,1115
03/10/2019,08:15,WorldPay,WorldPayNotification_V1_0.notify,1,188,188,188
03/10/2019,08:15,salesforce,AccountManagement_V1_0.createAccount,1,5218,5218,5218
03/10/2019,08:15,soaag,ManageTopUp_1_0.getCurrentBalance_1,1,121,121,121
03/10/2019,08:15,test11,CheckNumber_V1_0.checkNumber,1,436,436,436
03/10/2019,08:15,test11,CreditVettingFraud_V1_0.cvfEligibityCheck,2,423,494,458
03/10/2019,08:15,test11,CreditVettingFraud_V1_0.updateCreditDetails,2,325,363,344
03/10/2019,08:15,test11,ProductOrderingManagement_V1_0.getOrder,3,1217,1492,1334
03/10/2019,08:15,test11,SubscriptionManagement_V1_0.getSubscription,2,849,1021,935
03/10/2019,08:15,thbs,AccountManagement_V1_0.getAccount,1,1278,1278,1278
03/10/2019,08:15,thbs,AccountManagement_V1_0.getContacts,4,536,831,635
03/10/2019,08:15,thbs,ContactManagement_V1_0.getContact,1,723,723,723
03/10/2019,08:15,thbs,ProductOrderingManagement_V1_0.createOrder,1,3059,3059,3059
03/10/2019,08:15,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,6,511,1170,875
03/10/2019,08:15,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,2,925,999,962
03/10/2019,08:15,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,1,1818,1818,1818
03/10/2019,08:15,thbs,WirelineManagement_V1_0.lineCapabilities,1,5786,5786,5786
03/10/2019,08:30,BUSINESS,ManageAccount_1_0.getAccountDetails_2,18,558,4022,1051
03/10/2019,08:30,CRM,BillPaymentManagement_V1_0.billPayment,1,398,398,398
03/10/2019,08:30,DUAL_ANM,Communication_V1_0.notifyCustomer,31,1094,2876,1203
03/10/2019,08:30,Digital_Hub,ProfileAndPermissionsMgmt_V1_0.getProfile,31,500,1985,707
03/10/2019,08:30,ENS,BillPaymentManagement_V1_0.billPayment,1,2376,2376,2376
03/10/2019,08:30,FUSION,PartyInteractionManagement_V1_0.createPartyInteraction,22,328,4540,718
03/10/2019,08:30,FUSION,PartyInteractionManagement_V1_0.getPartyInteraction,238,260,4135,344
03/10/2019,08:30,IND,ManageAccount_1_0.getAccountDetails_2,14,678,1051,800
03/10/2019,08:30,INTERACTION,PartyInteractionManagement_V1_0.getPartyInteraction,2,701,872,786
03/10/2019,08:30,NET_MOBILE,ProfileAndPermissionsMgmt_V1_0.getProfile,22,960,1449,1106
03/10/2019,08:30,SFDC,PartyInteractionManagement_V1_0.createPartyInteraction,4,772,873,825
03/10/2019,08:30,SFDC,PartyInteractionManagement_V1_0.getPartyInteraction,4,320,1114,589
03/10/2019,08:30,SMS,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,2,1123,1309,1216
03/10/2019,08:30,SMSAPP,SMSPermissionsMgmt_V1_0.updateKeywordPermissions,2,1092,1575,1334
03/10/2019,08:30,SMS_ANM,Communication_V1_0.notifyCustomer,114,1050,1430,1104
03/10/2019,08:30,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,11,1105,1217,1163
03/10/2019,08:30,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,5,1115,1127,1122
03/10/2019,08:30,THBS,ManagePrepaidCard_V1_0.depositToCard,5,933,962,945
03/10/2019,08:30,THBS,ManagePrepaidCard_V1_0.merchantSale,8,794,870,818
03/10/2019,08:30,THBS,ManagePrepaidCard_V1_0.validateCard,4,1914,2944,2196
03/10/2019,08:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,2,254,445,350
03/10/2019,08:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getBillDetails_1,5,199,265,243
03/10/2019,08:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getUnbilledAmount_1,4,147,313,228
03/10/2019,08:30,WorldPay,WorldPayNotification_V1_0.notify,26,159,1478,313
03/10/2019,08:30,checkAddOn_1,ManageAddOn_1_0.checkAddOn_1,5,682,1243,967
03/10/2019,08:30,crm,PaymentManagement_V1_0.getOrderKey,23,756,842,785
03/10/2019,08:30,crm,PaymentManagement_V1_0.payment,39,1064,1132,1088
03/10/2019,08:30,nokia,ManageHandsetDetails_1_0.trigger,49,49,308,83
03/10/2019,08:30,salesforce,AccountManagement_V1_0.createAccount,2,1634,2116,1875
03/10/2019,08:30,salesforce,PaymentManagement_V1_0.refund,6,93,147,115
03/10/2019,08:30,soaag,BalanceManagement_1_0.balanceTopUp,186,686,2754,786
03/10/2019,08:30,soaag,CustomerCreation_V1_0.createAccount,2,992,1087,1040
03/10/2019,08:30,soaag,IDMManagement_V1_0.getContacts,34,652,4709,1006
03/10/2019,08:30,soaag,IDMManagement_V1_0.login,331,122,3893,209
03/10/2019,08:30,soaag,ManageTopUp_1_0.getCurrentBalance_1,90,109,2129,169
03/10/2019,08:30,soaag,ManageTopUp_1_0.getTopUpHistory_1,87,204,1209,350
03/10/2019,08:30,soaag,ManageTopUp_1_0.topUpBillContract_1,1,1586,1586,1586
03/10/2019,08:30,soaag,ManageTopUp_1_0.topUp_2,86,802,1124,878
03/10/2019,08:30,soaag,ManageUpgrade_1_0.acceptUpgrade,6,2316,2407,2346
03/10/2019,08:30,soaag,ManageUpgrade_1_0.getUpgradeEligibility,14,171,1033,345
03/10/2019,08:30,soaag,PaymentManagement_V1_0.getTokenizedCard,3,373,749,551
03/10/2019,08:30,soaag,PaymentManagement_V1_0.validateBankAccount,1,236,236,236
03/10/2019,08:30,test11,CheckNumber_V1_0.checkNumber,5,308,468,357
03/10/2019,08:30,test11,CreditVettingFraud_V1_0.cvfEligibityCheck,32,355,534,411
03/10/2019,08:30,test11,CreditVettingFraud_V1_0.updateCreditDetails,3,253,447,379
03/10/2019,08:30,test11,ProductOfferingQualification_V1_0.checkProductOfferingQualification,2,559,623,591
03/10/2019,08:30,test11,ProductOrderingManagement_V1_0.getOrder,288,366,3754,752
03/10/2019,08:30,test11,SubscriptionManagement_V1_0.getAccount,21,445,1084,553
03/10/2019,08:30,test11,SubscriptionManagement_V1_0.getSubscription,26,497,1012,615
03/10/2019,08:30,thbs,AccountManagement_V1_0.getAccount,43,450,3891,728
03/10/2019,08:30,thbs,AccountManagement_V1_0.getContacts,29,321,1564,547
03/10/2019,08:30,thbs,BillingManagement_V1_0.billingAccount,4,216,252,226
03/10/2019,08:30,thbs,ContactManagement_V1_0.createContact,24,182,429,242
03/10/2019,08:30,thbs,ContactManagement_V1_0.getContact,286,246,7852,361
03/10/2019,08:30,thbs,ContactManagement_V1_0.updateContact,6,419,885,592
03/10/2019,08:30,thbs,CustomerBillManagement_V1_0.customerBill,2,132,147,140
03/10/2019,08:30,thbs,ManageOrderShipment_V1_0.createShipment,4,1081,3362,1657
03/10/2019,08:30,thbs,ProductOrderingManagement_V1_0.createOrder,2,2474,3185,2830
03/10/2019,08:30,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,328,459,5838,723
03/10/2019,08:30,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,23,492,4293,1060
03/10/2019,08:30,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,5,1389,2136,1632
03/10/2019,08:30,thbs,SubscriptionManagement_V1_0.getContact,298,132,3577,195
03/10/2019,08:30,thbs,UsageConsumption_V1_0.usageConsumptionReport,16,173,281,222
03/10/2019,08:42,FUSION,PartyInteractionManagement_V1_0.getPartyInteraction,1,296,296,296
03/10/2019,08:45,BUSINESS,ManageAccount_1_0.getAccountDetails_2,30,542,1529,659
03/10/2019,08:45,CRM,BillPaymentManagement_V1_0.billPayment,3,302,1439,708
03/10/2019,08:45,DUAL_ANM,Communication_V1_0.notifyCustomer,70,1091,1299,1139
03/10/2019,08:45,Digital_Hub,ProfileAndPermissionsMgmt_V1_0.getProfile,49,534,998,661
03/10/2019,08:45,ENS,BillPaymentManagement_V1_0.billPayment,2,1371,1627,1499
03/10/2019,08:45,FUSION,PartyInteractionManagement_V1_0.createPartyInteraction,42,328,631,428
03/10/2019,08:45,FUSION,PartyInteractionManagement_V1_0.getPartyInteraction,492,251,2517,317
03/10/2019,08:45,IND,ManageAccount_1_0.getAccountDetails_2,28,633,1698,872
03/10/2019,08:45,INTERACTION,PartyInteractionManagement_V1_0.getPartyInteraction,7,447,1989,788
03/10/2019,08:45,NET_MOBILE,ProfileAndPermissionsMgmt_V1_0.getProfile,52,947,1623,1082
