Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,78725
Total,78725

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
08/09/2019,06:30,thbs,ProductOfferingQualification_V1_0.getProductOfferingQualification,2,6908,9160,8034
08/09/2019,08:00,soaag,ManageTopUp_1_0.topUp_2,1,3427,3427,3427
08/09/2019,08:45,THBS,Communication_V1_0.notifyCustomer,8,1137,1191,1158
08/09/2019,08:45,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,4,1184,1197,1190
08/09/2019,08:45,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,2,1135,1146,1140
08/09/2019,08:45,THBS,ManagePrepaidCard_V1_0.depositToCard,1,972,972,972
08/09/2019,08:45,THBS,ManagePrepaidCard_V1_0.merchantSale,1,835,835,835
08/09/2019,08:45,THBS,ManagePrepaidCard_V1_0.validateCard,3,1932,1951,1942
08/09/2019,08:45,THBS,ProductOfferingQualification_V1_0.getProductOfferingQualification,4,2269,6117,3458
08/09/2019,08:45,UNKNOWN,ManageAccount_1_0.getAccountDetails_2,7,893,1147,1022
08/09/2019,08:45,WorldPay,WorldPayNotification_V1_0.notify,3,661,864,742
08/09/2019,08:45,crm,PaymentManagement_V1_0.getOrderKey,7,788,817,795
08/09/2019,08:45,crm,PaymentManagement_V1_0.payment,8,1069,1122,1104
08/09/2019,08:45,nokia,ManageHandsetDetails_1_0.trigger,11,134,304,226
08/09/2019,08:45,soaag,BalanceManagement_1_0.balanceTopUp,50,724,3585,1182
08/09/2019,08:45,soaag,IDMManagement_V1_0.getContacts,10,1151,3707,2114
08/09/2019,08:45,soaag,IDMManagement_V1_0.login,106,152,5070,451
08/09/2019,08:45,soaag,ManageTopUp_1_0.getCurrentBalance_1,34,137,2074,333
08/09/2019,08:45,soaag,ManageTopUp_1_0.getTopUpHistory_1,32,280,2789,649
08/09/2019,08:45,soaag,ManageTopUp_1_0.topUp_2,32,895,3461,1382
08/09/2019,08:45,soaag,ManageUpgrade_1_0.getUpgradeEligibility,3,1819,1929,1859
08/09/2019,08:45,test11,CheckNumber_V1_0.checkNumber,1,1764,1764,1764
08/09/2019,08:45,test11,Communication_V1_0.notifyCustomer,29,1077,1254,1119
08/09/2019,08:45,test11,CreditVettingFraud_V1_0.cvfEligibityCheck,13,885,1046,948
08/09/2019,08:45,test11,PartyInteractionManagement_V1_0.createPartyInteraction,4,519,4191,2044
08/09/2019,08:45,test11,ProductOrderingManagement_V1_0.getOrder,83,542,2819,1285
08/09/2019,08:45,test11,SubscriptionManagement_V1_0.getAccount,10,536,1030,732
08/09/2019,08:45,test11,SubscriptionManagement_V1_0.getSubscription,10,526,2567,1129
08/09/2019,08:45,thbs,AccountManagement_V1_0.getAccount,9,719,2438,1103
08/09/2019,08:45,thbs,AccountManagement_V1_0.getContacts,15,473,2684,1086
08/09/2019,08:45,thbs,ContactManagement_V1_0.createContact,8,2015,2276,2111
08/09/2019,08:45,thbs,ContactManagement_V1_0.getContact,100,277,6167,647
08/09/2019,08:45,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,72,285,7146,659
08/09/2019,08:45,thbs,ProductOfferingQualification_V1_0.getProductOfferingQualification,2,2923,3400,3162
08/09/2019,08:45,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,247,532,10806,1209
08/09/2019,08:45,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,14,1188,6246,2970
08/09/2019,08:45,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,8,689,4507,1633
08/09/2019,08:45,thbs,SMSPermissionsMgmt_V1_0.getKeywordPermissions,2,3383,3387,3385
08/09/2019,08:45,thbs,SubscriptionManagement_V1_0.getContact,87,151,5599,646
08/09/2019,09:00,THBS,Communication_V1_0.notifyCustomer,42,1087,12252,1996
08/09/2019,09:00,THBS,ManagePrepaidCard_V1_0.cardEnquiryMobile,15,1127,11173,2941
08/09/2019,09:00,THBS,ManagePrepaidCard_V1_0.checkSaleStatus,5,1107,10696,4871
08/09/2019,09:00,THBS,ManagePrepaidCard_V1_0.depositToCard,7,955,10598,3253
08/09/2019,09:00,THBS,ManagePrepaidCard_V1_0.merchantSale,6,811,10019,2359
08/09/2019,09:00,THBS,ManagePrepaidCard_V1_0.validateCard,6,1909,11377,3511
08/09/2019,09:00,THBS,ProductOfferingQualification_V1_0.getProductOfferingQualification,14,486,7058,2650
08/09/2019,09:00,THBS,WirelineManagement_V1_0.changeContract,2,2716,2789,2752
08/09/2019,09:00,THBS,WirelineManagement_V1_0.createMemo,1,297,297,297
