Server,Transactions
ieo2wlzsoax02/10.142.4.19/soa_server2,197621
Total,197621

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
30/08/2019,05:15,soaag,ManageUpgrade_1_0.getUpgradeEligibility,1,3255,3255,3255
30/08/2019,05:30,soaag,ManageUpgrade_1_0.getUpgradeEligibility,1,3145,3145,3145
30/08/2019,05:30,thbs,AccountManagement_V1_0.getAccount,1,1350,1350,1350
30/08/2019,05:45,Party,PartyInteractionManagement_V1_0.getPartyInteraction,4,431,718,582
30/08/2019,06:00,PARTY,PartyInteractionManagement_V1_0.getPartyInteraction,1,2421,2421,2421
30/08/2019,06:00,Party,PartyInteractionManagement_V1_0.getPartyInteraction,2,459,2153,1306
30/08/2019,06:00,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,1,735,735,735
30/08/2019,06:15,PARTY,PartyInteractionManagement_V1_0.getPartyInteraction,3,689,1846,1112
30/08/2019,06:15,Party,PartyInteractionManagement_V1_0.getPartyInteraction,1,3176,3176,3176
30/08/2019,06:15,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,1,1548,1548,1548
30/08/2019,06:45,THBS,CheckNumber_V1_0.checkNumber,1,37840,37840,37840
30/08/2019,07:00,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,1,8590,8590,8590
30/08/2019,07:30,UNKNOWN,O2IE_ManageBillDetails_1_0.getAllowanceUsageInfo_1,10,158,286,182
30/08/2019,08:45,BCM,UsageConsumption_V1_0.usageConsumptionReport,2,224,277,250
30/08/2019,08:45,THBS,SubscriptionManagement_V1_0.setContact,1,450,450,450
30/08/2019,09:00,THBS,SubscriptionManagement_V1_0.setContact,2,1387,5686,3536
30/08/2019,09:45,THBS,SubscriptionManagement_V1_0.setContact,1,17210,17210,17210
30/08/2019,10:00,THBS,PartyInteractionManagement_V1_0.reOpenCustomerProblem,148,263,2323,390
30/08/2019,10:00,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,1,1294,1294,1294
30/08/2019,10:15,THBS,PartyInteractionManagement_V1_0.reOpenCustomerProblem,305,245,2238,338
30/08/2019,10:15,soaag,CreditVettingFraud_V1_0.cvfEligibityStatus,3,1764,2920,2456
30/08/2019,10:15,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,383,272,13194,448
30/08/2019,10:15,thbs,WirelineManagement_V1_0.changeSubscriber,1,4043,4043,4043
30/08/2019,10:30,UNKNOWN,CVFDocumentVerification_V1_0.cvfDocumentStatus,1,1128,1128,1128
